#          t               x(t)              vx(t)             y(t)              vy(t)                T                U                E
     0.5300000E+03    -0.9686510E+00    -0.5156064E-02     0.2991464E+00    -0.1617717E-01     0.4326594E-09     0.8782047E-09     0.1756409E-08
     0.5400000E+03    -0.1006265E+01    -0.2350761E-02     0.1338992E+00    -0.1679375E-01     0.4315642E-09     0.8770992E-09     0.1754198E-08
     0.5500000E+03    -0.1015477E+01     0.5113044E-03    -0.3514262E-01    -0.1693492E-01     0.4308089E-09     0.8763333E-09     0.1752667E-08
     0.5600000E+03    -0.9961078E+00     0.3352671E-02    -0.2032093E+00    -0.1659950E-01     0.4304053E-09     0.8759193E-09     0.1751839E-08
     0.5700000E+03    -0.9487472E+00     0.6097023E-02    -0.3655779E+00    -0.1579802E-01     0.4303562E-09     0.8758603E-09     0.1751721E-08
     0.5800000E+03    -0.8747368E+00     0.8670664E-02    -0.5176878E+00    -0.1455233E-01     0.4306557E-09     0.8761508E-09     0.1752302E-08
     0.5900000E+03    -0.7761357E+00     0.1100397E-01    -0.6552519E+00    -0.1289520E-01     0.4312900E-09     0.8767774E-09     0.1753555E-08
     0.6000000E+03    -0.6556731E+00     0.1303279E-01    -0.7743630E+00    -0.1086977E-01     0.4322388E-09     0.8777199E-09     0.1755440E-08
     0.6100000E+03    -0.5166864E+00     0.1469993E-01    -0.8715948E+00    -0.8528880E-02     0.4334755E-09     0.8789523E-09     0.1757905E-08
     0.6200000E+03    -0.3630442E+00     0.1595650E-01    -0.9440938E+00    -0.5934207E-02     0.4349690E-09     0.8804433E-09     0.1760887E-08
     0.6300000E+03    -0.1990565E+00     0.1676340E-01    -0.9896637E+00    -0.3155207E-02     0.4366832E-09     0.8821567E-09     0.1764313E-08
     0.6400000E+03    -0.2936982E-01     0.1709262E-01    -0.1006836E+01    -0.2678026E-03     0.4385777E-09     0.8840521E-09     0.1768104E-08
     0.6500000E+03     0.1411499E+00     0.1692850E-01    -0.9949274E+00     0.2647216E-02     0.4406075E-09     0.8860840E-09     0.1772168E-08
     0.6600000E+03     0.3075467E+00     0.1626882E-01    -0.9540788E+00     0.5506087E-02     0.4427231E-09     0.8882030E-09     0.1776406E-08
     0.6700000E+03     0.4649129E+00     0.1512561E-01    -0.8852748E+00     0.8224276E-02     0.4448713E-09     0.8903554E-09     0.1780711E-08
     0.6800000E+03     0.6085346E+00     0.1352561E-01    -0.7903388E+00     0.1071896E-01     0.4469954E-09     0.8924844E-09     0.1784969E-08
     0.6900000E+03     0.7340389E+00     0.1151026E-01    -0.6719029E+00     0.1291171E-01     0.4490372E-09     0.8945315E-09     0.1789063E-08
     0.7000000E+03     0.8375393E+00     0.9135210E-02    -0.5333493E+00     0.1473137E-01     0.4509384E-09     0.8964384E-09     0.1792877E-08
     0.7100000E+03     0.9157716E+00     0.6469082E-02    -0.3787242E+00     0.1611682E-01     0.4526427E-09     0.8981486E-09     0.1796297E-08
     0.7200000E+03     0.9662158E+00     0.3591707E-02    -0.2126231E+00     0.1701971E-01     0.4540983E-09     0.8996102E-09     0.1799220E-08
     0.7300000E+03     0.9871962E+00     0.5916370E-03    -0.4005147E-01     0.1740674E-01     0.4552596E-09     0.9007775E-09     0.1801555E-08
     0.7400000E+03     0.9779535E+00    -0.2436886E-02     0.1337354E+00     0.1726150E-01     0.4560898E-09     0.9016135E-09     0.1803227E-08
     0.7500000E+03     0.9386853E+00    -0.5397403E-02     0.3034075E+00     0.1658556E-01     0.4565624E-09     0.9020916E-09     0.1804183E-08
     0.7600000E+03     0.8705492E+00    -0.8194967E-02     0.4637418E+00     0.1539876E-01     0.4566625E-09     0.9021969E-09     0.1804394E-08
     0.7700000E+03     0.7756291E+00    -0.1073988E-01     0.6098033E+00     0.1373868E-01     0.4563878E-09     0.9019269E-09     0.1803854E-08
     0.7800000E+03     0.6568646E+00    -0.1295126E-01     0.7371155E+00     0.1165913E-01     0.4557485E-09     0.9012916E-09     0.1802583E-08
     0.7900000E+03     0.5179473E+00    -0.1476009E-01     0.8418127E+00     0.9228011E-02     0.4547671E-09     0.9003135E-09     0.1800627E-08
     0.8000000E+03     0.3631885E+00    -0.1611176E-01     0.9207667E+00     0.6524441E-02     0.4534772E-09     0.8990261E-09     0.1798052E-08
     0.8100000E+03     0.1973664E+00    -0.1696773E-01     0.9716831E+00     0.3635504E-02     0.4519221E-09     0.8974725E-09     0.1794945E-08
     0.8200000E+03     0.2555974E-01    -0.1730652E-01     0.9931641E+00     0.6527860E-03     0.4501527E-09     0.8957037E-09     0.1791407E-08
     0.8300000E+03    -0.1470238E+00    -0.1712378E-01     0.9847353E+00    -0.2331069E-02     0.4482258E-09     0.8937762E-09     0.1787552E-08
     0.8400000E+03    -0.3152165E+00    -0.1643173E-01     0.9468409E+00    -0.5225613E-02     0.4462011E-09     0.8917500E-09     0.1783500E-08
     0.8500000E+03    -0.4740511E+00    -0.1525794E-01     0.8808061E+00    -0.7945486E-02     0.4441402E-09     0.8896863E-09     0.1779373E-08
     0.8600000E+03    -0.6189060E+00    -0.1364371E-01     0.7887739E+00    -0.1041286E-01     0.4421033E-09     0.8876456E-09     0.1775291E-08
     0.8700000E+03    -0.7456328E+00    -0.1164204E-01     0.6736196E+00    -0.1255940E-01     0.4401483E-09     0.8856859E-09     0.1771372E-08
     0.8800000E+03    -0.8506634E+00    -0.9315584E-02     0.5388480E+00    -0.1432771E-01     0.4383289E-09     0.8838606E-09     0.1767721E-08
     0.8900000E+03    -0.9310946E+00    -0.6734360E-02     0.3884790E+00    -0.1567233E-01     0.4366931E-09     0.8822180E-09     0.1764436E-08
     0.9000000E+03    -0.9847519E+00    -0.3973654E-02     0.2269249E+00    -0.1656031E-01     0.4352826E-09     0.8807999E-09     0.1761600E-08
     0.9100000E+03    -0.1010231E+01    -0.1111924E-02     0.5886367E-01    -0.1697146E-01     0.4341316E-09     0.8796405E-09     0.1759281E-08
     0.9200000E+03    -0.1006919E+01     0.1771128E-02    -0.1108886E+00    -0.1689832E-01     0.4332664E-09     0.8787662E-09     0.1757532E-08
     0.9300000E+03    -0.9750012E+00     0.4596376E-02    -0.2775040E+00    -0.1634593E-01     0.4327048E-09     0.8781951E-09     0.1756390E-08
     0.9400000E+03    -0.9154413E+00     0.7286941E-02    -0.4362654E+00    -0.1533137E-01     0.4324563E-09     0.8779368E-09     0.1755874E-08
     0.9500000E+03    -0.8299554E+00     0.9769779E-02    -0.5826851E+00    -0.1388327E-01     0.4325213E-09     0.8779920E-09     0.1755984E-08
     0.9600000E+03    -0.7209646E+00     0.1197717E-01    -0.7126162E+00    -0.1204111E-01     0.4328921E-09     0.8783532E-09     0.1756706E-08
     0.9700000E+03    -0.5915343E+00     0.1384816E-01    -0.8223578E+00    -0.9854410E-02     0.4335524E-09     0.8790047E-09     0.1758009E-08
     0.9800000E+03    -0.4452999E+00     0.1532993E-01    -0.9087506E+00    -0.7381840E-02     0.4344789E-09     0.8799232E-09     0.1759846E-08
     0.9900000E+03    -0.2863788E+00     0.1637914E-01    -0.9692632E+00    -0.4690069E-02     0.4356416E-09     0.8810791E-09     0.1762158E-08
     0.1000000E+04    -0.1192690E+00     0.1696319E-01    -0.1002065E+01    -0.1852484E-02     0.4370053E-09     0.8824377E-09     0.1764875E-08
     0.1010000E+04     0.5126408E-01     0.1706138E-01    -0.1006088E+01     0.1052352E-02     0.4385310E-09     0.8839601E-09     0.1767920E-08
     0.1020000E+04     0.2203115E+00     0.1666589E-01    -0.9810672E+00     0.3942470E-02     0.4401771E-09     0.8856045E-09     0.1771209E-08
     0.1030000E+04     0.3829542E+00     0.1578255E-01    -0.9275658E+00     0.6734529E-02     0.4418999E-09     0.8873274E-09     0.1774655E-08
     0.1040000E+04     0.5344014E+00     0.1443133E-01    -0.8469787E+00     0.9346071E-02     0.4436550E-09     0.8890841E-09     0.1778168E-08
     0.1050000E+04     0.6701334E+00     0.1264637E-01    -0.7415106E+00     0.1169797E-01     0.4453970E-09     0.8908291E-09     0.1781658E-08
     0.1060000E+04     0.7860415E+00     0.1047565E-01    -0.6141299E+00     0.1371699E-01     0.4470809E-09     0.8925169E-09     0.1785034E-08
     0.1070000E+04     0.8785622E+00     0.7980070E-02    -0.4684973E+00     0.1533842E-01     0.4486620E-09     0.8941027E-09     0.1788205E-08
     0.1080000E+04     0.9448003E+00     0.5232044E-02    -0.3088675E+00     0.1650851E-01     0.4500975E-09     0.8955435E-09     0.1791087E-08
     0.1090000E+04     0.9826338E+00     0.2313472E-02    -0.1399682E+00     0.1718679E-01     0.4513476E-09     0.8967992E-09     0.1793598E-08
     0.1100000E+04     0.9907971E+00    -0.6867561E-03     0.3314282E-01     0.1734797E-01     0.4523769E-09     0.8978342E-09     0.1795668E-08
     0.1110000E+04     0.9689362E+00    -0.3675725E-02     0.2052365E+00     0.1698328E-01     0.4531559E-09     0.8986189E-09     0.1797238E-08
     0.1120000E+04     0.9176327E+00    -0.6559766E-02     0.3710820E+00     0.1610123E-01     0.4536623E-09     0.8991308E-09     0.1798262E-08
     0.1130000E+04     0.8383946E+00    -0.9247895E-02     0.5256208E+00     0.1472763E-01     0.4538818E-09     0.8993557E-09     0.1798711E-08
     0.1140000E+04     0.7336118E+00    -0.1165522E-01     0.6641356E+00     0.1290481E-01     0.4538095E-09     0.8992882E-09     0.1798576E-08
     0.1150000E+04     0.6064794E+00    -0.1370615E-01     0.7824095E+00     0.1069018E-01     0.4534493E-09     0.8989325E-09     0.1797865E-08
     0.1160000E+04     0.4608903E+00    -0.1533712E-01     0.8768663E+00     0.8154033E-02     0.4528148E-09     0.8983017E-09     0.1796603E-08
     0.1170000E+04     0.3013027E+00    -0.1649891E-01     0.9446859E+00     0.5376855E-02     0.4519278E-09     0.8974179E-09     0.1794836E-08
     0.1180000E+04     0.1325892E+00    -0.1715812E-01     0.9838915E+00     0.2446245E-02     0.4508182E-09     0.8963107E-09     0.1792621E-08
     0.1190000E+04    -0.4012699E-01    -0.1729807E-01     0.9934042E+00    -0.5463565E-03     0.4495224E-09     0.8950165E-09     0.1790033E-08
     0.1200000E+04    -0.2116401E+00    -0.1691890E-01     0.9730647E+00    -0.3508961E-02     0.4480821E-09     0.8935769E-09     0.1787154E-08
     0.1210000E+04    -0.3768277E+00    -0.1603703E-01     0.9236236E+00    -0.6352160E-02     0.4465422E-09     0.8920370E-09     0.1784074E-08
     0.1220000E+04    -0.5308086E+00    -0.1468400E-01     0.8467004E+00    -0.8991962E-02     0.4449501E-09     0.8904438E-09     0.1780888E-08
     0.1230000E+04    -0.6690863E+00    -0.1290495E-01     0.7447171E+00    -0.1135224E-01     0.4433532E-09     0.8888451E-09     0.1777690E-08
     0.1240000E+04    -0.7876757E+00    -0.1075663E-01     0.6208093E+00    -0.1336675E-01     0.4417980E-09     0.8872872E-09     0.1774574E-08
     0.1250000E+04    -0.8832081E+00    -0.8305289E-02     0.4787191E+00    -0.1498059E-01     0.4403288E-09     0.8858144E-09     0.1771629E-08
     0.1260000E+04    -0.9530158E+00    -0.5624409E-02     0.3226758E+00    -0.1615139E-01     0.4389859E-09     0.8844671E-09     0.1768934E-08
     0.1270000E+04    -0.9951924E+00    -0.2792466E-02     0.1572674E+00    -0.1684983E-01     0.4378054E-09     0.8832815E-09     0.1766563E-08
     0.1280000E+04    -0.1008632E+01     0.1092854E-03    -0.1269190E-01    -0.1706003E-01     0.4368179E-09     0.8822881E-09     0.1764576E-08
     0.1290000E+04    -0.9930473E+00     0.2998921E-02    -0.1822959E+00    -0.1677946E-01     0.4360481E-09     0.8815117E-09     0.1763023E-08
     0.1300000E+04    -0.9489634E+00     0.5795827E-02    -0.3466788E+00    -0.1601862E-01     0.4355140E-09     0.8809705E-09     0.1761941E-08
     0.1310000E+04    -0.8776985E+00     0.8422562E-02    -0.5011430E+00    -0.1480057E-01     0.4352268E-09     0.8806758E-09     0.1761352E-08
     0.1320000E+04    -0.7813219E+00     0.1080658E-01    -0.6412813E+00    -0.1316018E-01     0.4351908E-09     0.8806319E-09     0.1761264E-08
     0.1330000E+04    -0.6625970E+00     0.1288184E-01    -0.7630904E+00    -0.1114325E-01     0.4354029E-09     0.8808358E-09     0.1761672E-08
     0.1340000E+04    -0.5249087E+00     0.1459032E-01    -0.8630758E+00    -0.8805465E-02     0.4358527E-09     0.8812775E-09     0.1762555E-08
     0.1350000E+04    -0.3721765E+00     0.1588336E-01    -0.9383440E+00    -0.6211210E-02     0.4365232E-09     0.8819400E-09     0.1763880E-08
     0.1360000E+04    -0.2087541E+00     0.1672299E-01    -0.9866833E+00    -0.3432148E-02     0.4373903E-09     0.8827997E-09     0.1765599E-08
     0.1370000E+04    -0.3931678E-01     0.1708302E-01    -0.1006628E+01    -0.5456587E-03     0.4384247E-09     0.8838273E-09     0.1767655E-08
     0.1380000E+04     0.1312613E+00     0.1695000E-01    -0.9975092E+00     0.2366950E-02     0.4395918E-09     0.8849886E-09     0.1769977E-08
     0.1390000E+04     0.2980383E+00     0.1632397E-01    -0.9594799E+00     0.5222434E-02     0.4408539E-09     0.8862462E-09     0.1772492E-08
     0.1400000E+04     0.4561424E+00     0.1521891E-01    -0.8935279E+00     0.7937791E-02     0.4421711E-09     0.8875606E-09     0.1775121E-08
     0.1410000E+04     0.6009115E+00     0.1366281E-01    -0.8014598E+00     0.1043261E-01     0.4435038E-09     0.8888919E-09     0.1777784E-08
     0.1420000E+04     0.7280328E+00     0.1169741E-01    -0.6858631E+00     0.1263149E-01     0.4448130E-09     0.8902013E-09     0.1780403E-08
     0.1430000E+04     0.8336765E+00     0.9377427E-02    -0.5500440E+00     0.1446653E-01     0.4460625E-09     0.8914525E-09     0.1782905E-08
     0.1440000E+04     0.9146196E+00     0.6769250E-02    -0.3979402E+00     0.1587968E-01     0.4472190E-09     0.8926119E-09     0.1785224E-08
     0.1450000E+04     0.9683545E+00     0.3949240E-02    -0.2340115E+00     0.1682496E-01     0.4482526E-09     0.8936495E-09     0.1787299E-08
     0.1460000E+04     0.9931780E+00     0.1001489E-02    -0.6310923E-01     0.1727028E-01     0.4491376E-09     0.8945392E-09     0.1789078E-08
     0.1470000E+04     0.9882556E+00    -0.1984797E-02     0.1096700E+00     0.1719891E-01     0.4498524E-09     0.8952591E-09     0.1790518E-08
     0.1480000E+04     0.9536584E+00    -0.4918223E-02     0.2791432E+00     0.1661037E-01     0.4503802E-09     0.8957923E-09     0.1791585E-08
     0.1490000E+04     0.8903694E+00    -0.7708325E-02     0.4402054E+00     0.1552077E-01     0.4507093E-09     0.8961267E-09     0.1792253E-08
     0.1500000E+04     0.8002584E+00    -0.1026872E-01     0.5879944E+00     0.1396241E-01     0.4508335E-09     0.8962561E-09     0.1792512E-08
     0.1510000E+04     0.6860260E+00    -0.1252015E-01     0.7180479E+00     0.1198280E-01     0.4507526E-09     0.8961801E-09     0.1792360E-08
     0.1520000E+04     0.5511178E+00    -0.1439328E-01     0.8264486E+00     0.9643044E-02     0.4504723E-09     0.8959044E-09     0.1791809E-08
     0.1530000E+04     0.3996131E+00    -0.1583107E-01     0.9099492E+00     0.7015691E-02     0.4500040E-09     0.8954402E-09     0.1790880E-08
     0.1540000E+04     0.2360921E+00    -0.1679067E-01     0.9660744E+00     0.4182127E-02     0.4493648E-09     0.8948044E-09     0.1789609E-08
     0.1550000E+04     0.6548675E-01    -0.1724469E-01     0.9931952E+00     0.1229704E-02     0.4485765E-09     0.8940190E-09     0.1788038E-08
     0.1560000E+04    -0.1070772E+00    -0.1718189E-01     0.9905732E+00    -0.1751296E-02     0.4476650E-09     0.8931098E-09     0.1786220E-08
     0.1570000E+04    -0.2764430E+00    -0.1660720E-01     0.9583749E+00    -0.4670700E-02     0.4466598E-09     0.8921061E-09     0.1784212E-08
     0.1580000E+04    -0.4375819E+00    -0.1554122E-01     0.8976557E+00    -0.7441353E-02     0.4455922E-09     0.8910394E-09     0.1782079E-08
     0.1590000E+04    -0.5857455E+00    -0.1401913E-01     0.8103161E+00    -0.9981790E-02     0.4444951E-09     0.8899425E-09     0.1779885E-08
     0.1600000E+04    -0.7166039E+00    -0.1208924E-01     0.6990332E+00    -0.1221858E-01     0.4434013E-09     0.8888482E-09     0.1777696E-08
     0.1610000E+04    -0.8263685E+00    -0.9811143E-02     0.5671695E+00    -0.1408828E-01     0.4423432E-09     0.8877889E-09     0.1775578E-08
     0.1620000E+04    -0.9118948E+00    -0.7253685E-02     0.4186655E+00    -0.1553903E-01     0.4413512E-09     0.8867951E-09     0.1773590E-08
     0.1630000E+04    -0.9707634E+00    -0.4492749E-02     0.2579176E+00    -0.1653161E-01     0.4404534E-09     0.8858947E-09     0.1771789E-08
     0.1640000E+04    -0.1001340E+01    -0.1608996E-02     0.8964778E-01    -0.1704028E-01     0.4396745E-09     0.8851128E-09     0.1770226E-08
     0.1650000E+04    -0.1002811E+01     0.1314402E-02    -0.8123349E-01    -0.1705306E-01     0.4390356E-09     0.8844702E-09     0.1768940E-08
     0.1660000E+04    -0.9751983E+00     0.4193979E-02    -0.2497650E+00    -0.1657177E-01     0.4385534E-09     0.8839838E-09     0.1767968E-08
     0.1670000E+04    -0.9193502E+00     0.6948117E-02    -0.4110718E+00    -0.1561178E-01     0.4382398E-09     0.8836655E-09     0.1767331E-08
     0.1680000E+04    -0.8369139E+00     0.9499063E-02    -0.5604980E+00    -0.1420141E-01     0.4381019E-09     0.8835225E-09     0.1767045E-08
     0.1690000E+04    -0.7302870E+00     0.1177484E-01    -0.6937323E+00    -0.1238111E-01     0.4381415E-09     0.8835566E-09     0.1767113E-08
     0.1700000E+04    -0.6025503E+00     0.1371099E-01    -0.8069245E+00    -0.1020244E-01     0.4383552E-09     0.8837646E-09     0.1767529E-08
     0.1710000E+04    -0.4573847E+00     0.1525223E-01    -0.8967903E+00    -0.7726797E-02     0.4387345E-09     0.8841379E-09     0.1768276E-08
     0.1720000E+04    -0.2989725E+00     0.1635383E-01    -0.9607023E+00    -0.5023937E-02     0.4392655E-09     0.8846627E-09     0.1769325E-08
     0.1730000E+04    -0.1318846E+00     0.1698293E-01    -0.9967659E+00    -0.2170296E-02     0.4399295E-09     0.8853206E-09     0.1770641E-08
     0.1740000E+04     0.3904290E-01     0.1711954E-01    -0.1003876E+01     0.7528859E-03     0.4407033E-09     0.8860885E-09     0.1772177E-08
     0.1750000E+04     0.2088420E+00     0.1675735E-01    -0.9817562E+00     0.3661633E-02     0.4415599E-09     0.8869395E-09     0.1773879E-08
     0.1760000E+04     0.3725516E+00     0.1590415E-01    -0.9309734E+00     0.6471465E-02     0.4424689E-09     0.8878436E-09     0.1775687E-08
     0.1770000E+04     0.5253604E+00     0.1458203E-01    -0.8529325E+00     0.9099758E-02     0.4433980E-09     0.8887686E-09     0.1777537E-08
     0.1780000E+04     0.6627478E+00     0.1282702E-01    -0.7498452E+00     0.1146819E-01     0.4443144E-09     0.8896818E-09     0.1779364E-08
     0.1790000E+04     0.7806209E+00     0.1068846E-01    -0.6246746E+00     0.1350516E-01     0.4451860E-09     0.8905515E-09     0.1781103E-08
     0.1800000E+04     0.8754420E+00     0.8227770E-02    -0.4810564E+00     0.1514819E-01     0.4459833E-09     0.8913483E-09     0.1782697E-08
     0.1810000E+04     0.9443413E+00     0.5516846E-02    -0.3231963E+00     0.1634604E-01     0.4466809E-09     0.8920467E-09     0.1784093E-08
     0.1820000E+04     0.9852117E+00     0.2635968E-02    -0.1557482E+00     0.1706063E-01     0.4472585E-09     0.8926264E-09     0.1785253E-08
     0.1830000E+04     0.9967811E+00    -0.3286457E-03     0.1632540E-01     0.1726848E-01     0.4477013E-09     0.8930724E-09     0.1786145E-08
     0.1840000E+04     0.9786577E+00    -0.3287578E-02     0.1879043E+00     0.1696171E-01     0.4480004E-09     0.8933755E-09     0.1786751E-08
     0.1850000E+04     0.9313478E+00    -0.6151139E-02     0.3538695E+00     0.1614845E-01     0.4481522E-09     0.8935319E-09     0.1787064E-08
