 5200     0.1128618E-02     0.2496371E-02
 5300     0.6813324E-03     0.2402484E-02
 5400     0.1213612E-02     0.2439369E-02
 5500     0.7636299E-03     0.2391124E-02
 5600     0.2581562E-03     0.2304709E-02
 5700     0.1320198E-03     0.2248030E-02
 5800     0.1758604E-03     0.2231090E-02
 5900     0.4616839E-04     0.2221012E-02
 6000     0.3376544E-03     0.2203266E-02
 6100     0.1181365E-02     0.2152881E-02
 6200     0.1175621E-02     0.2112625E-02
 6300     0.7994518E-03     0.2118837E-02
 6400     0.9427660E-03     0.2095926E-02
 6500     0.1103756E-02     0.2070608E-02
 6600     0.2037295E-02     0.2012352E-02
 6700     0.1854165E-02     0.2000975E-02
 6800     0.1593750E-02     0.2036943E-02
 6900     0.1536736E-02     0.2031076E-02
 7000     0.2185849E-02     0.1971810E-02
 7100     0.2338692E-02     0.1946482E-02
 7200     0.1943016E-02     0.1938186E-02
 7300     0.1811283E-02     0.1905067E-02
 7400     0.1471877E-02     0.1883849E-02
 7500     0.1420761E-02     0.1878221E-02
 7600     0.1498775E-02     0.1878799E-02
 7700     0.9121683E-03     0.1890813E-02
 7800     0.6352690E-03     0.1899860E-02
 7900     0.6117759E-03     0.1887191E-02
 8000     0.4023468E-03     0.1899821E-02
 8100     0.1075075E-02     0.1853857E-02
 8200     0.1089954E-02     0.1834019E-02
 8300     0.7017941E-03     0.1843736E-02
 8400     0.4637162E-03     0.1842477E-02
 8500     0.2606040E-03     0.1838602E-02
 8600     0.2237240E-03     0.1847128E-02
 8700     0.4757350E-03     0.1840869E-02
 8800     0.6579584E-03     0.1830573E-02
 8900     0.1217759E-02     0.1875461E-02
 9000     0.1533960E-02     0.1885865E-02
 9100     0.1667786E-02     0.1897059E-02
 9200     0.1357382E-02     0.1860474E-02
 9300     0.7539594E-03     0.1837067E-02
 9400     0.6569129E-03     0.1840190E-02
 9500     0.8597514E-03     0.1833680E-02
 9600     0.1217383E-02     0.1830040E-02
 9700     0.1686914E-02     0.1836425E-02
 9800     0.1466164E-02     0.1800844E-02
 9900     0.1195990E-02     0.1789461E-02
10000     0.1347976E-02     0.1799255E-02
10100     0.8942775E-03     0.1768030E-02
10200     0.1227981E-02     0.1772762E-02
10300     0.1334069E-02     0.1763346E-02
10400     0.1389345E-02     0.1757310E-02
10500     0.1583607E-02     0.1747777E-02
10600     0.2045080E-02     0.1760490E-02
10700     0.1798003E-02     0.1745317E-02
10800     0.1599745E-02     0.1727768E-02
10900     0.1354842E-02     0.1718331E-02
11000     0.1523930E-02     0.1711902E-02
11100     0.1423415E-02     0.1708001E-02
11200     0.1992812E-02     0.1735703E-02
11300     0.2000440E-02     0.1736907E-02
11400     0.2112285E-02     0.1735292E-02
11500     0.2314960E-02     0.1735304E-02
11600     0.2389933E-02     0.1734933E-02
11700     0.2448564E-02     0.1720160E-02
11800     0.2122930E-02     0.1688047E-02
11900     0.2061283E-02     0.1672613E-02
12000     0.1792085E-02     0.1660940E-02
12100     0.1631593E-02     0.1640968E-02
12200     0.1467211E-02     0.1624238E-02
12300     0.1660914E-02     0.1623760E-02
12400     0.1911029E-02     0.1629870E-02
12500     0.2230429E-02     0.1640290E-02
12600     0.2012189E-02     0.1635500E-02
12700     0.1902282E-02     0.1623067E-02
12800     0.2014857E-02     0.1628835E-02
12900     0.2101220E-02     0.1626301E-02
13000     0.2019642E-02     0.1620513E-02
13100     0.1834762E-02     0.1598066E-02
13200     0.1739232E-02     0.1584664E-02
13300     0.1565364E-02     0.1573736E-02
13400     0.1851001E-02     0.1577427E-02
13500     0.1749728E-02     0.1576373E-02
13600     0.1333608E-02     0.1557174E-02
13700     0.1338499E-02     0.1559989E-02
13800     0.1242161E-02     0.1543087E-02
13900     0.1328605E-02     0.1553370E-02
14000     0.1295607E-02     0.1550508E-02
14100     0.1010904E-02     0.1531202E-02
14200     0.1308357E-02     0.1545622E-02
14300     0.1620485E-02     0.1552768E-02
14400     0.1530568E-02     0.1548095E-02
14500     0.1853027E-02     0.1551932E-02
14600     0.1908770E-02     0.1545591E-02
14700     0.1965508E-02     0.1543462E-02
14800     0.2362259E-02     0.1548635E-02
14900     0.1956811E-02     0.1529311E-02
15000     0.2356432E-02     0.1538876E-02
15100     0.2150774E-02     0.1521715E-02
15200     0.2077161E-02     0.1505802E-02
15300     0.2046138E-02     0.1496639E-02
15400     0.2103501E-02     0.1487710E-02
15500     0.2066395E-02     0.1492955E-02
15600     0.1985614E-02     0.1486277E-02
15700     0.2015045E-02     0.1469930E-02
15800     0.2032866E-02     0.1470941E-02
15900     0.1859066E-02     0.1457728E-02
16000     0.1849921E-02     0.1453385E-02
16100     0.1764484E-02     0.1441402E-02
16200     0.1784474E-02     0.1433064E-02
16300     0.1654320E-02     0.1429885E-02
16400     0.1829988E-02     0.1433008E-02
16500     0.2006879E-02     0.1425601E-02
16600     0.1792052E-02     0.1415392E-02
16700     0.1727279E-02     0.1401529E-02
16800     0.1749343E-02     0.1407680E-02
16900     0.1671952E-02     0.1403533E-02
17000     0.1803218E-02     0.1407665E-02
17100     0.1674338E-02     0.1393514E-02
17200     0.1921085E-02     0.1400447E-02
17300     0.2124831E-02     0.1400776E-02
17400     0.2088247E-02     0.1398903E-02
17500     0.2250417E-02     0.1405639E-02
17600     0.2284137E-02     0.1397238E-02
17700     0.2226123E-02     0.1396608E-02
17800     0.1810713E-02     0.1380124E-02
17900     0.1748373E-02     0.1374757E-02
18000     0.1720231E-02     0.1364067E-02
18100     0.1742243E-02     0.1356289E-02
18200     0.1406411E-02     0.1338375E-02
18300     0.1430478E-02     0.1335427E-02
18400     0.1656025E-02     0.1337342E-02
18500     0.1562495E-02     0.1331173E-02
18600     0.1335876E-02     0.1320181E-02
18700     0.1193311E-02     0.1311436E-02
18800     0.9723398E-03     0.1301547E-02
18900     0.1033997E-02     0.1300957E-02
19000     0.1118073E-02     0.1302573E-02
19100     0.1350186E-02     0.1303658E-02
19200     0.1323366E-02     0.1300512E-02
19300     0.1331371E-02     0.1296685E-02
19400     0.1429327E-02     0.1295931E-02
19500     0.1795113E-02     0.1299378E-02
19600     0.1854255E-02     0.1294754E-02
19700     0.1719002E-02     0.1287459E-02
19800     0.1643589E-02     0.1287693E-02
19900     0.1463371E-02     0.1280448E-02
20000     0.1378092E-02     0.1281152E-02
20100     0.1420314E-02     0.1276349E-02
20200     0.1418280E-02     0.1280525E-02
20300     0.1205712E-02     0.1275226E-02
20400     0.1435899E-02     0.1274591E-02
20500     0.1537489E-02     0.1272752E-02
20600     0.1553415E-02     0.1264563E-02
20700     0.1696022E-02     0.1264308E-02
20800     0.1555032E-02     0.1261520E-02
20900     0.1667036E-02     0.1260800E-02
21000     0.1779602E-02     0.1266865E-02
21100     0.1961817E-02     0.1262995E-02
21200     0.1777070E-02     0.1250860E-02
21300     0.1853297E-02     0.1252735E-02
21400     0.1704030E-02     0.1241894E-02
21500     0.1653357E-02     0.1235557E-02
21600     0.1743949E-02     0.1239926E-02
21700     0.1675448E-02     0.1235522E-02
21800     0.1543673E-02     0.1228664E-02
21900     0.1649376E-02     0.1227276E-02
22000     0.1697624E-02     0.1229801E-02
22100     0.1618944E-02     0.1229823E-02
22200     0.1503449E-02     0.1224880E-02
22300     0.1586209E-02     0.1224582E-02
22400     0.1270390E-02     0.1211928E-02
22500     0.1173616E-02     0.1206682E-02
22600     0.1092352E-02     0.1198924E-02
22700     0.1147325E-02     0.1191800E-02
22800     0.1044496E-02     0.1186030E-02
22900     0.1129114E-02     0.1188427E-02
23000     0.1054820E-02     0.1178065E-02
23100     0.1077910E-02     0.1178495E-02
23200     0.9539395E-03     0.1173165E-02
23300     0.1055336E-02     0.1173449E-02
23400     0.1187470E-02     0.1178476E-02
23500     0.1233335E-02     0.1180669E-02
23600     0.1464691E-02     0.1185641E-02
23700     0.1634074E-02     0.1187253E-02
23800     0.1618433E-02     0.1185356E-02
23900     0.1493016E-02     0.1179940E-02
24000     0.1451794E-02     0.1173934E-02
24100     0.1445154E-02     0.1170506E-02
24200     0.1617259E-02     0.1171565E-02
24300     0.1783735E-02     0.1175734E-02
24400     0.1698123E-02     0.1171224E-02
24500     0.1724190E-02     0.1171857E-02
24600     0.1715131E-02     0.1173011E-02
24700     0.1657183E-02     0.1168858E-02
24800     0.1657741E-02     0.1171700E-02
24900     0.1657506E-02     0.1167581E-02
25000     0.1532481E-02     0.1162795E-02
25100     0.1359610E-02     0.1156588E-02
25200     0.1239423E-02     0.1151962E-02
25300     0.1320460E-02     0.1154313E-02
25400     0.1254033E-02     0.1147687E-02
25500     0.1064866E-02     0.1138326E-02
25600     0.1089912E-02     0.1136094E-02
25700     0.1127102E-02     0.1133176E-02
25800     0.1091224E-02     0.1133308E-02
25900     0.1077783E-02     0.1127313E-02
26000     0.1022523E-02     0.1122167E-02
26100     0.1135508E-02     0.1121031E-02
26200     0.1233846E-02     0.1118716E-02
26300     0.1216393E-02     0.1114952E-02
26400     0.1314318E-02     0.1119667E-02
26500     0.1223984E-02     0.1113691E-02
26600     0.1259573E-02     0.1109528E-02
26700     0.1373131E-02     0.1111973E-02
26800     0.1329898E-02     0.1108643E-02
26900     0.1170958E-02     0.1101235E-02
27000     0.1103708E-02     0.1096163E-02
27100     0.1187603E-02     0.1094909E-02
27200     0.1056376E-02     0.1092584E-02
27300     0.1010109E-02     0.1086272E-02
27400     0.8893478E-03     0.1078138E-02
27500     0.9212351E-03     0.1075100E-02
27600     0.1076386E-02     0.1078191E-02
27700     0.8894038E-03     0.1073382E-02
27800     0.7733211E-03     0.1070078E-02
27900     0.6498699E-03     0.1063993E-02
28000     0.6952598E-03     0.1062548E-02
28100     0.7042051E-03     0.1062865E-02
28200     0.7424615E-03     0.1059668E-02
28300     0.5057120E-03     0.1053031E-02
28400     0.5077538E-03     0.1051778E-02
28500     0.5038358E-03     0.1050894E-02
28600     0.4922669E-03     0.1052266E-02
28700     0.4173480E-03     0.1045587E-02
28800     0.4087475E-03     0.1046185E-02
28900     0.4749600E-03     0.1041482E-02
29000     0.5030666E-03     0.1038609E-02
29100     0.5142009E-03     0.1034778E-02
29200     0.5851944E-03     0.1035455E-02
29300     0.5754536E-03     0.1033515E-02
29400     0.5838259E-03     0.1032050E-02
29500     0.6144660E-03     0.1029550E-02
29600     0.6857810E-03     0.1029774E-02
29700     0.7470786E-03     0.1032171E-02
29800     0.6728364E-03     0.1028107E-02
29900     0.6050059E-03     0.1023638E-02
30000     0.6514119E-03     0.1022881E-02
