     0.6207959E+00     0.1791542E-01
     0.6133201E+00     0.2974183E-01
     0.6146253E+00     0.2767708E-01
     0.6231302E+00     0.1422260E-01
     0.6257066E+00     0.1014680E-01
     0.6256899E+00     0.1017321E-01
     0.6245590E+00     0.1196214E-01
     0.6235648E+00     0.1353500E-01
     0.6261041E+00     0.9517886E-02
     0.6284788E+00     0.5761223E-02
     0.6269303E+00     0.8210813E-02
     0.6292568E+00     0.4530463E-02
     0.6293255E+00     0.4421678E-02
     0.6261247E+00     0.9485237E-02
     0.6281337E+00     0.6307134E-02
     0.6292144E+00     0.4597492E-02
     0.6293702E+00     0.4351024E-02
     0.6278541E+00     0.6749407E-02
     0.6280714E+00     0.6405735E-02
     0.6271730E+00     0.7826856E-02
     0.6284123E+00     0.5866420E-02
     0.6299702E+00     0.3401850E-02
     0.6296338E+00     0.3933942E-02
     0.6296192E+00     0.3957013E-02
     0.6284142E+00     0.5863430E-02
     0.6283890E+00     0.5903221E-02
     0.6284054E+00     0.5877368E-02
     0.6287768E+00     0.5289802E-02
     0.6287511E+00     0.5330483E-02
     0.6291854E+00     0.4643423E-02
     0.6288404E+00     0.5189059E-02
     0.6289976E+00     0.4940397E-02
     0.6299677E+00     0.3405831E-02
     0.6306136E+00     0.2384021E-02
     0.6314421E+00     0.1073357E-02
     0.6305965E+00     0.2411064E-02
     0.6317252E+00     0.6255131E-03
     0.6320558E+00     0.1024597E-03
     0.6317401E+00     0.6018438E-03
     0.6319754E+00     0.2297040E-03
     0.6318968E+00     0.3540246E-03
     0.6319197E+00     0.3178271E-03
     0.6318018E+00     0.5043305E-03
     0.6314597E+00     0.1045461E-02
     0.6310615E+00     0.1675354E-02
     0.6313057E+00     0.1289011E-02
     0.6307179E+00     0.2218948E-02
     0.6311711E+00     0.1501996E-02
     0.6308278E+00     0.2045161E-02
     0.6308764E+00     0.1968196E-02
     0.6311190E+00     0.1584397E-02
     0.6314071E+00     0.1128618E-02
     0.6316899E+00     0.6813324E-03
     0.6313534E+00     0.1213612E-02
     0.6316379E+00     0.7636299E-03
     0.6319574E+00     0.2581562E-03
     0.6322040E+00     0.1320198E-03
     0.6320094E+00     0.1758604E-03
     0.6321497E+00     0.4616839E-04
     0.6323340E+00     0.3376544E-03
     0.6328673E+00     0.1181365E-02
     0.6328637E+00     0.1175621E-02
     0.6326259E+00     0.7994518E-03
     0.6327165E+00     0.9427660E-03
     0.6328183E+00     0.1103756E-02
     0.6334084E+00     0.2037295E-02
     0.6332926E+00     0.1854165E-02
     0.6331280E+00     0.1593750E-02
     0.6330920E+00     0.1536736E-02
     0.6335023E+00     0.2185849E-02
     0.6335989E+00     0.2338692E-02
     0.6333488E+00     0.1943016E-02
     0.6332655E+00     0.1811283E-02
     0.6330510E+00     0.1471877E-02
     0.6330187E+00     0.1420761E-02
     0.6330680E+00     0.1498775E-02
     0.6326972E+00     0.9121683E-03
     0.6325221E+00     0.6352690E-03
     0.6325073E+00     0.6117759E-03
     0.6323749E+00     0.4023468E-03
     0.6328001E+00     0.1075075E-02
     0.6328095E+00     0.1089954E-02
     0.6325642E+00     0.7017941E-03
     0.6324137E+00     0.4637162E-03
     0.6322853E+00     0.2606040E-03
     0.6319791E+00     0.2237240E-03
     0.6318198E+00     0.4757350E-03
     0.6317046E+00     0.6579584E-03
     0.6313508E+00     0.1217759E-02
     0.6311509E+00     0.1533960E-02
     0.6310663E+00     0.1667786E-02
     0.6312625E+00     0.1357382E-02
     0.6316440E+00     0.7539594E-03
     0.6317053E+00     0.6569129E-03
     0.6315771E+00     0.8597514E-03
     0.6313510E+00     0.1217383E-02
     0.6310542E+00     0.1686914E-02
     0.6311938E+00     0.1466164E-02
     0.6313645E+00     0.1195990E-02
     0.6312685E+00     0.1347976E-02
     0.6315553E+00     0.8942775E-03
     0.6313443E+00     0.1227981E-02
     0.6312773E+00     0.1334069E-02
     0.6312423E+00     0.1389345E-02
     0.6311195E+00     0.1583607E-02
     0.6308278E+00     0.2045080E-02
     0.6309840E+00     0.1798003E-02
     0.6311093E+00     0.1599745E-02
     0.6312641E+00     0.1354842E-02
     0.6311573E+00     0.1523930E-02
     0.6312208E+00     0.1423415E-02
     0.6308609E+00     0.1992812E-02
     0.6308560E+00     0.2000440E-02
     0.6307853E+00     0.2112285E-02
     0.6306572E+00     0.2314960E-02
     0.6306098E+00     0.2389933E-02
     0.6305728E+00     0.2448564E-02
     0.6307786E+00     0.2122930E-02
     0.6308176E+00     0.2061283E-02
     0.6309877E+00     0.1792085E-02
     0.6310892E+00     0.1631593E-02
     0.6311931E+00     0.1467211E-02
     0.6310707E+00     0.1660914E-02
     0.6309126E+00     0.1911029E-02
     0.6307107E+00     0.2230429E-02
     0.6308486E+00     0.2012189E-02
     0.6309181E+00     0.1902282E-02
     0.6308469E+00     0.2014857E-02
     0.6307923E+00     0.2101220E-02
     0.6308439E+00     0.2019642E-02
     0.6309608E+00     0.1834762E-02
     0.6310212E+00     0.1739232E-02
     0.6311311E+00     0.1565364E-02
     0.6309505E+00     0.1851001E-02
     0.6310145E+00     0.1749728E-02
     0.6312776E+00     0.1333608E-02
     0.6312745E+00     0.1338499E-02
     0.6313354E+00     0.1242161E-02
     0.6312807E+00     0.1328605E-02
     0.6313016E+00     0.1295607E-02
     0.6314815E+00     0.1010904E-02
     0.6312935E+00     0.1308357E-02
     0.6310962E+00     0.1620485E-02
     0.6311531E+00     0.1530568E-02
     0.6309492E+00     0.1853027E-02
