#          t               x(t)              vx(t)             y(t)              vy(t)                T                U                E
     0.4960000E+02     0.6300372E+00    -0.1329508E-01     0.7615949E+00     0.1125528E-01     0.4554033E-09     0.9138140E-09     0.1827628E-08
     0.4970000E+02     0.6287067E+00    -0.1331445E-01     0.7627193E+00     0.1123190E-01     0.4553882E-09     0.9137986E-09     0.1827597E-08
     0.4980000E+02     0.6273743E+00    -0.1333379E-01     0.7638413E+00     0.1120849E-01     0.4553729E-09     0.9137831E-09     0.1827566E-08
     0.4990000E+02     0.6260400E+00    -0.1335308E-01     0.7649609E+00     0.1118504E-01     0.4553577E-09     0.9137676E-09     0.1827535E-08
     0.5000000E+02     0.6247037E+00    -0.1337233E-01     0.7660783E+00     0.1116156E-01     0.4553425E-09     0.9137521E-09     0.1827504E-08
     0.5010000E+02     0.6233655E+00    -0.1339154E-01     0.7671933E+00     0.1113805E-01     0.4553272E-09     0.9137366E-09     0.1827473E-08
     0.5020000E+02     0.6220254E+00    -0.1341071E-01     0.7683059E+00     0.1111451E-01     0.4553119E-09     0.9137210E-09     0.1827442E-08
     0.5030000E+02     0.6206834E+00    -0.1342983E-01     0.7694162E+00     0.1109093E-01     0.4552965E-09     0.9137055E-09     0.1827411E-08
     0.5040000E+02     0.6193394E+00    -0.1344892E-01     0.7705241E+00     0.1106732E-01     0.4552812E-09     0.9136899E-09     0.1827380E-08
     0.5050000E+02     0.6179936E+00    -0.1346796E-01     0.7716296E+00     0.1104368E-01     0.4552658E-09     0.9136742E-09     0.1827348E-08
     0.5060000E+02     0.6166458E+00    -0.1348695E-01     0.7727328E+00     0.1102001E-01     0.4552504E-09     0.9136586E-09     0.1827317E-08
     0.5070000E+02     0.6152962E+00    -0.1350591E-01     0.7738336E+00     0.1099630E-01     0.4552350E-09     0.9136429E-09     0.1827286E-08
     0.5080000E+02     0.6139447E+00    -0.1352482E-01     0.7749321E+00     0.1097256E-01     0.4552195E-09     0.9136272E-09     0.1827254E-08
     0.5090000E+02     0.6125912E+00    -0.1354369E-01     0.7760281E+00     0.1094879E-01     0.4552041E-09     0.9136115E-09     0.1827223E-08
     0.5100000E+02     0.6112359E+00    -0.1356252E-01     0.7771218E+00     0.1092499E-01     0.4551886E-09     0.9135958E-09     0.1827192E-08
     0.5110000E+02     0.6098787E+00    -0.1358130E-01     0.7782131E+00     0.1090116E-01     0.4551731E-09     0.9135800E-09     0.1827160E-08
     0.5120000E+02     0.6085197E+00    -0.1360004E-01     0.7793021E+00     0.1087729E-01     0.4551575E-09     0.9135642E-09     0.1827128E-08
     0.5130000E+02     0.6071587E+00    -0.1361874E-01     0.7803886E+00     0.1085339E-01     0.4551420E-09     0.9135484E-09     0.1827097E-08
     0.5140000E+02     0.6057959E+00    -0.1363740E-01     0.7814727E+00     0.1082946E-01     0.4551264E-09     0.9135326E-09     0.1827065E-08
     0.5150000E+02     0.6044312E+00    -0.1365601E-01     0.7825545E+00     0.1080550E-01     0.4551108E-09     0.9135167E-09     0.1827033E-08
     0.5160000E+02     0.6030647E+00    -0.1367458E-01     0.7836338E+00     0.1078150E-01     0.4550952E-09     0.9135008E-09     0.1827002E-08
     0.5170000E+02     0.6016963E+00    -0.1369311E-01     0.7847108E+00     0.1075748E-01     0.4550795E-09     0.9134849E-09     0.1826970E-08
     0.5180000E+02     0.6003261E+00    -0.1371160E-01     0.7857853E+00     0.1073342E-01     0.4550638E-09     0.9134690E-09     0.1826938E-08
     0.5190000E+02     0.5989540E+00    -0.1373004E-01     0.7868575E+00     0.1070933E-01     0.4550482E-09     0.9134530E-09     0.1826906E-08
     0.5200000E+02     0.5975801E+00    -0.1374844E-01     0.7879272E+00     0.1068521E-01     0.4550324E-09     0.9134371E-09     0.1826874E-08
     0.5210000E+02     0.5962043E+00    -0.1376679E-01     0.7889945E+00     0.1066106E-01     0.4550167E-09     0.9134211E-09     0.1826842E-08
     0.5220000E+02     0.5948267E+00    -0.1378510E-01     0.7900594E+00     0.1063688E-01     0.4550009E-09     0.9134050E-09     0.1826810E-08
     0.5230000E+02     0.5934473E+00    -0.1380337E-01     0.7911219E+00     0.1061267E-01     0.4549851E-09     0.9133890E-09     0.1826778E-08
     0.5240000E+02     0.5920661E+00    -0.1382160E-01     0.7921819E+00     0.1058842E-01     0.4549693E-09     0.9133729E-09     0.1826746E-08
     0.5250000E+02     0.5906830E+00    -0.1383978E-01     0.7932396E+00     0.1056415E-01     0.4549535E-09     0.9133568E-09     0.1826714E-08
     0.5260000E+02     0.5892981E+00    -0.1385792E-01     0.7942948E+00     0.1053984E-01     0.4549377E-09     0.9133407E-09     0.1826681E-08
     0.5270000E+02     0.5879114E+00    -0.1387601E-01     0.7953475E+00     0.1051551E-01     0.4549218E-09     0.9133246E-09     0.1826649E-08
     0.5280000E+02     0.5865229E+00    -0.1389406E-01     0.7963979E+00     0.1049114E-01     0.4549059E-09     0.9133084E-09     0.1826617E-08
     0.5290000E+02     0.5851326E+00    -0.1391207E-01     0.7974458E+00     0.1046674E-01     0.4548900E-09     0.9132923E-09     0.1826585E-08
     0.5300000E+02     0.5837405E+00    -0.1393003E-01     0.7984912E+00     0.1044231E-01     0.4548740E-09     0.9132761E-09     0.1826552E-08
     0.5310000E+02     0.5823466E+00    -0.1394795E-01     0.7995342E+00     0.1041785E-01     0.4548581E-09     0.9132598E-09     0.1826520E-08
     0.5320000E+02     0.5809509E+00    -0.1396583E-01     0.8005748E+00     0.1039336E-01     0.4548421E-09     0.9132436E-09     0.1826487E-08
     0.5330000E+02     0.5795534E+00    -0.1398366E-01     0.8016129E+00     0.1036885E-01     0.4548261E-09     0.9132273E-09     0.1826455E-08
     0.5340000E+02     0.5781542E+00    -0.1400145E-01     0.8026486E+00     0.1034430E-01     0.4548101E-09     0.9132110E-09     0.1826422E-08
     0.5350000E+02     0.5767531E+00    -0.1401920E-01     0.8036818E+00     0.1031972E-01     0.4547940E-09     0.9131947E-09     0.1826389E-08
     0.5360000E+02     0.5753503E+00    -0.1403690E-01     0.8047125E+00     0.1029511E-01     0.4547779E-09     0.9131784E-09     0.1826357E-08
     0.5370000E+02     0.5739458E+00    -0.1405455E-01     0.8057408E+00     0.1027047E-01     0.4547618E-09     0.9131620E-09     0.1826324E-08
     0.5380000E+02     0.5725394E+00    -0.1407217E-01     0.8067666E+00     0.1024580E-01     0.4547457E-09     0.9131456E-09     0.1826291E-08
     0.5390000E+02     0.5711313E+00    -0.1408973E-01     0.8077899E+00     0.1022110E-01     0.4547296E-09     0.9131292E-09     0.1826258E-08
     0.5400000E+02     0.5697215E+00    -0.1410726E-01     0.8088108E+00     0.1019637E-01     0.4547134E-09     0.9131128E-09     0.1826226E-08
     0.5410000E+02     0.5683099E+00    -0.1412474E-01     0.8098292E+00     0.1017161E-01     0.4546972E-09     0.9130963E-09     0.1826193E-08
     0.5420000E+02     0.5668965E+00    -0.1414218E-01     0.8108451E+00     0.1014682E-01     0.4546810E-09     0.9130799E-09     0.1826160E-08
     0.5430000E+02     0.5654814E+00    -0.1415957E-01     0.8118586E+00     0.1012200E-01     0.4546648E-09     0.9130634E-09     0.1826127E-08
     0.5440000E+02     0.5640646E+00    -0.1417691E-01     0.8128695E+00     0.1009716E-01     0.4546486E-09     0.9130468E-09     0.1826094E-08
     0.5450000E+02     0.5626461E+00    -0.1419422E-01     0.8138780E+00     0.1007228E-01     0.4546323E-09     0.9130303E-09     0.1826061E-08
     0.5460000E+02     0.5612258E+00    -0.1421148E-01     0.8148840E+00     0.1004737E-01     0.4546160E-09     0.9130137E-09     0.1826027E-08
     0.5470000E+02     0.5598038E+00    -0.1422869E-01     0.8158875E+00     0.1002244E-01     0.4545997E-09     0.9129972E-09     0.1825994E-08
     0.5480000E+02     0.5583800E+00    -0.1424586E-01     0.8168885E+00     0.9997476E-02     0.4545834E-09     0.9129805E-09     0.1825961E-08
     0.5490000E+02     0.5569546E+00    -0.1426298E-01     0.8178870E+00     0.9972484E-02     0.4545670E-09     0.9129639E-09     0.1825928E-08
     0.5500000E+02     0.5555274E+00    -0.1428006E-01     0.8188830E+00     0.9947462E-02     0.4545506E-09     0.9129473E-09     0.1825895E-08
     0.5510000E+02     0.5540986E+00    -0.1429710E-01     0.8198765E+00     0.9922412E-02     0.4545342E-09     0.9129306E-09     0.1825861E-08
     0.5520000E+02     0.5526680E+00    -0.1431409E-01     0.8208674E+00     0.9897333E-02     0.4545178E-09     0.9129139E-09     0.1825828E-08
     0.5530000E+02     0.5512358E+00    -0.1433104E-01     0.8218559E+00     0.9872225E-02     0.4545014E-09     0.9128972E-09     0.1825794E-08
     0.5540000E+02     0.5498018E+00    -0.1434794E-01     0.8228419E+00     0.9847089E-02     0.4544849E-09     0.9128805E-09     0.1825761E-08
     0.5550000E+02     0.5483662E+00    -0.1436479E-01     0.8238253E+00     0.9821924E-02     0.4544685E-09     0.9128637E-09     0.1825727E-08
     0.5560000E+02     0.5469289E+00    -0.1438160E-01     0.8248063E+00     0.9796731E-02     0.4544520E-09     0.9128469E-09     0.1825694E-08
     0.5570000E+02     0.5454899E+00    -0.1439837E-01     0.8257847E+00     0.9771510E-02     0.4544354E-09     0.9128301E-09     0.1825660E-08
     0.5580000E+02     0.5440492E+00    -0.1441509E-01     0.8267606E+00     0.9746260E-02     0.4544189E-09     0.9128133E-09     0.1825627E-08
     0.5590000E+02     0.5426068E+00    -0.1443177E-01     0.8277339E+00     0.9720982E-02     0.4544023E-09     0.9127964E-09     0.1825593E-08
     0.5600000E+02     0.5411628E+00    -0.1444840E-01     0.8287048E+00     0.9695676E-02     0.4543857E-09     0.9127796E-09     0.1825559E-08
     0.5610000E+02     0.5397172E+00    -0.1446498E-01     0.8296731E+00     0.9670343E-02     0.4543691E-09     0.9127627E-09     0.1825525E-08
     0.5620000E+02     0.5382698E+00    -0.1448152E-01     0.8306388E+00     0.9644981E-02     0.4543525E-09     0.9127458E-09     0.1825492E-08
     0.5630000E+02     0.5368209E+00    -0.1449802E-01     0.8316021E+00     0.9619592E-02     0.4543359E-09     0.9127288E-09     0.1825458E-08
     0.5640000E+02     0.5353702E+00    -0.1451447E-01     0.8325628E+00     0.9594174E-02     0.4543192E-09     0.9127119E-09     0.1825424E-08
     0.5650000E+02     0.5339180E+00    -0.1453087E-01     0.8335209E+00     0.9568730E-02     0.4543025E-09     0.9126949E-09     0.1825390E-08
     0.5660000E+02     0.5324641E+00    -0.1454723E-01     0.8344765E+00     0.9543257E-02     0.4542858E-09     0.9126779E-09     0.1825356E-08
     0.5670000E+02     0.5310085E+00    -0.1456355E-01     0.8354295E+00     0.9517757E-02     0.4542691E-09     0.9126609E-09     0.1825322E-08
     0.5680000E+02     0.5295514E+00    -0.1457982E-01     0.8363800E+00     0.9492230E-02     0.4542523E-09     0.9126439E-09     0.1825288E-08
     0.5690000E+02     0.5280926E+00    -0.1459604E-01     0.8373280E+00     0.9466676E-02     0.4542355E-09     0.9126268E-09     0.1825254E-08
     0.5700000E+02     0.5266321E+00    -0.1461222E-01     0.8382734E+00     0.9441094E-02     0.4542187E-09     0.9126097E-09     0.1825219E-08
     0.5710000E+02     0.5251701E+00    -0.1462835E-01     0.8392162E+00     0.9415485E-02     0.4542019E-09     0.9125926E-09     0.1825185E-08
     0.5720000E+02     0.5237065E+00    -0.1464443E-01     0.8401565E+00     0.9389849E-02     0.4541851E-09     0.9125755E-09     0.1825151E-08
     0.5730000E+02     0.5222412E+00    -0.1466047E-01     0.8410942E+00     0.9364187E-02     0.4541683E-09     0.9125584E-09     0.1825117E-08
     0.5740000E+02     0.5207744E+00    -0.1467647E-01     0.8420293E+00     0.9338497E-02     0.4541514E-09     0.9125412E-09     0.1825082E-08
     0.5750000E+02     0.5193059E+00    -0.1469242E-01     0.8429619E+00     0.9312780E-02     0.4541345E-09     0.9125240E-09     0.1825048E-08
     0.5760000E+02     0.5178359E+00    -0.1470832E-01     0.8438919E+00     0.9287037E-02     0.4541176E-09     0.9125068E-09     0.1825014E-08
     0.5770000E+02     0.5163643E+00    -0.1472417E-01     0.8448193E+00     0.9261267E-02     0.4541006E-09     0.9124896E-09     0.1824979E-08
     0.5780000E+02     0.5148911E+00    -0.1473999E-01     0.8457441E+00     0.9235471E-02     0.4540837E-09     0.9124724E-09     0.1824945E-08
     0.5790000E+02     0.5134163E+00    -0.1475575E-01     0.8466664E+00     0.9209648E-02     0.4540667E-09     0.9124551E-09     0.1824910E-08
     0.5800000E+02     0.5119399E+00    -0.1477147E-01     0.8475861E+00     0.9183799E-02     0.4540497E-09     0.9124378E-09     0.1824876E-08
     0.5810000E+02     0.5104620E+00    -0.1478714E-01     0.8485031E+00     0.9157923E-02     0.4540327E-09     0.9124205E-09     0.1824841E-08
     0.5820000E+02     0.5089825E+00    -0.1480277E-01     0.8494176E+00     0.9132022E-02     0.4540157E-09     0.9124032E-09     0.1824806E-08
     0.5830000E+02     0.5075014E+00    -0.1481835E-01     0.8503295E+00     0.9106094E-02     0.4539986E-09     0.9123858E-09     0.1824772E-08
     0.5840000E+02     0.5060188E+00    -0.1483388E-01     0.8512389E+00     0.9080140E-02     0.4539815E-09     0.9123684E-09     0.1824737E-08
     0.5850000E+02     0.5045347E+00    -0.1484937E-01     0.8521456E+00     0.9054160E-02     0.4539644E-09     0.9123510E-09     0.1824702E-08
     0.5860000E+02     0.5030490E+00    -0.1486481E-01     0.8530497E+00     0.9028155E-02     0.4539473E-09     0.9123336E-09     0.1824667E-08
     0.5870000E+02     0.5015617E+00    -0.1488021E-01     0.8539512E+00     0.9002123E-02     0.4539302E-09     0.9123162E-09     0.1824632E-08
     0.5880000E+02     0.5000729E+00    -0.1489556E-01     0.8548501E+00     0.8976066E-02     0.4539130E-09     0.9122988E-09     0.1824598E-08
     0.5890000E+02     0.4985826E+00    -0.1491086E-01     0.8557464E+00     0.8949984E-02     0.4538959E-09     0.9122813E-09     0.1824563E-08
     0.5900000E+02     0.4970907E+00    -0.1492612E-01     0.8566401E+00     0.8923875E-02     0.4538787E-09     0.9122638E-09     0.1824528E-08
     0.5910000E+02     0.4955974E+00    -0.1494133E-01     0.8575312E+00     0.8897742E-02     0.4538615E-09     0.9122463E-09     0.1824493E-08
     0.5920000E+02     0.4941025E+00    -0.1495649E-01     0.8584197E+00     0.8871583E-02     0.4538442E-09     0.9122287E-09     0.1824457E-08
     0.5930000E+02     0.4926061E+00    -0.1497161E-01     0.8593055E+00     0.8845398E-02     0.4538270E-09     0.9122112E-09     0.1824422E-08
     0.5940000E+02     0.4911082E+00    -0.1498668E-01     0.8601887E+00     0.8819189E-02     0.4538097E-09     0.9121936E-09     0.1824387E-08
     0.5950000E+02     0.4896087E+00    -0.1500170E-01     0.8610693E+00     0.8792954E-02     0.4537924E-09     0.9121760E-09     0.1824352E-08
     0.5960000E+02     0.4881078E+00    -0.1501668E-01     0.8619473E+00     0.8766695E-02     0.4537751E-09     0.9121584E-09     0.1824317E-08
     0.5970000E+02     0.4866054E+00    -0.1503161E-01     0.8628227E+00     0.8740410E-02     0.4537578E-09     0.9121408E-09     0.1824282E-08
     0.5980000E+02     0.4851015E+00    -0.1504649E-01     0.8636954E+00     0.8714101E-02     0.4537404E-09     0.9121231E-09     0.1824246E-08
     0.5990000E+02     0.4835961E+00    -0.1506132E-01     0.8645655E+00     0.8687767E-02     0.4537231E-09     0.9121054E-09     0.1824211E-08
     0.6000000E+02     0.4820892E+00    -0.1507611E-01     0.8654330E+00     0.8661408E-02     0.4537057E-09     0.9120878E-09     0.1824176E-08
     0.6010000E+02     0.4805809E+00    -0.1509086E-01     0.8662978E+00     0.8635025E-02     0.4536883E-09     0.9120700E-09     0.1824140E-08
     0.6020000E+02     0.4790711E+00    -0.1510555E-01     0.8671600E+00     0.8608617E-02     0.4536708E-09     0.9120523E-09     0.1824105E-08
     0.6030000E+02     0.4775598E+00    -0.1512020E-01     0.8680195E+00     0.8582185E-02     0.4536534E-09     0.9120346E-09     0.1824069E-08
     0.6040000E+02     0.4760470E+00    -0.1513480E-01     0.8688764E+00     0.8555729E-02     0.4536359E-09     0.9120168E-09     0.1824034E-08
     0.6050000E+02     0.4745328E+00    -0.1514936E-01     0.8697306E+00     0.8529248E-02     0.4536185E-09     0.9119990E-09     0.1823998E-08
     0.6060000E+02     0.4730172E+00    -0.1516386E-01     0.8705822E+00     0.8502743E-02     0.4536010E-09     0.9119812E-09     0.1823962E-08
     0.6070000E+02     0.4715001E+00    -0.1517833E-01     0.8714312E+00     0.8476214E-02     0.4535834E-09     0.9119634E-09     0.1823927E-08
     0.6080000E+02     0.4699815E+00    -0.1519274E-01     0.8722775E+00     0.8449661E-02     0.4535659E-09     0.9119455E-09     0.1823891E-08
     0.6090000E+02     0.4684615E+00    -0.1520710E-01     0.8731211E+00     0.8423085E-02     0.4535483E-09     0.9119276E-09     0.1823855E-08
     0.6100000E+02     0.4669401E+00    -0.1522142E-01     0.8739621E+00     0.8396484E-02     0.4535308E-09     0.9119097E-09     0.1823819E-08
     0.6110000E+02     0.4654172E+00    -0.1523569E-01     0.8748004E+00     0.8369860E-02     0.4535132E-09     0.9118918E-09     0.1823784E-08
     0.6120000E+02     0.4638929E+00    -0.1524992E-01     0.8756361E+00     0.8343212E-02     0.4534955E-09     0.9118739E-09     0.1823748E-08
     0.6130000E+02     0.4623672E+00    -0.1526410E-01     0.8764691E+00     0.8316540E-02     0.4534779E-09     0.9118560E-09     0.1823712E-08
     0.6140000E+02     0.4608401E+00    -0.1527823E-01     0.8772994E+00     0.8289845E-02     0.4534603E-09     0.9118380E-09     0.1823676E-08
     0.6150000E+02     0.4593116E+00    -0.1529231E-01     0.8781270E+00     0.8263127E-02     0.4534426E-09     0.9118200E-09     0.1823640E-08
     0.6160000E+02     0.4577817E+00    -0.1530634E-01     0.8789520E+00     0.8236386E-02     0.4534249E-09     0.9118020E-09     0.1823604E-08
     0.6170000E+02     0.4562503E+00    -0.1532033E-01     0.8797743E+00     0.8209621E-02     0.4534072E-09     0.9117840E-09     0.1823568E-08
     0.6180000E+02     0.4547176E+00    -0.1533427E-01     0.8805939E+00     0.8182833E-02     0.4533895E-09     0.9117659E-09     0.1823532E-08
     0.6190000E+02     0.4531835E+00    -0.1534816E-01     0.8814109E+00     0.8156022E-02     0.4533717E-09     0.9117479E-09     0.1823496E-08
     0.6200000E+02     0.4516480E+00    -0.1536200E-01     0.8822251E+00     0.8129188E-02     0.4533540E-09     0.9117298E-09     0.1823460E-08
     0.6210000E+02     0.4501111E+00    -0.1537580E-01     0.8830367E+00     0.8102332E-02     0.4533362E-09     0.9117117E-09     0.1823423E-08
     0.6220000E+02     0.4485728E+00    -0.1538955E-01     0.8838456E+00     0.8075452E-02     0.4533184E-09     0.9116936E-09     0.1823387E-08
     0.6230000E+02     0.4470332E+00    -0.1540325E-01     0.8846518E+00     0.8048550E-02     0.4533006E-09     0.9116754E-09     0.1823351E-08
     0.6240000E+02     0.4454922E+00    -0.1541690E-01     0.8854553E+00     0.8021626E-02     0.4532827E-09     0.9116573E-09     0.1823315E-08
     0.6250000E+02     0.4439498E+00    -0.1543051E-01     0.8862561E+00     0.7994679E-02     0.4532649E-09     0.9116391E-09     0.1823278E-08
     0.6260000E+02     0.4424061E+00    -0.1544407E-01     0.8870542E+00     0.7967709E-02     0.4532470E-09     0.9116209E-09     0.1823242E-08
     0.6270000E+02     0.4408610E+00    -0.1545758E-01     0.8878497E+00     0.7940717E-02     0.4532291E-09     0.9116027E-09     0.1823205E-08
     0.6280000E+02     0.4393145E+00    -0.1547104E-01     0.8886424E+00     0.7913703E-02     0.4532112E-09     0.9115845E-09     0.1823169E-08
     0.6290000E+02     0.4377668E+00    -0.1548445E-01     0.8894324E+00     0.7886667E-02     0.4531933E-09     0.9115662E-09     0.1823132E-08
     0.6300000E+02     0.4362177E+00    -0.1549782E-01     0.8902197E+00     0.7859609E-02     0.4531753E-09     0.9115480E-09     0.1823096E-08
     0.6310000E+02     0.4346672E+00    -0.1551114E-01     0.8910043E+00     0.7832528E-02     0.4531574E-09     0.9115297E-09     0.1823059E-08
     0.6320000E+02     0.4331154E+00    -0.1552441E-01     0.8917862E+00     0.7805426E-02     0.4531394E-09     0.9115114E-09     0.1823023E-08
     0.6330000E+02     0.4315623E+00    -0.1553763E-01     0.8925654E+00     0.7778302E-02     0.4531214E-09     0.9114930E-09     0.1822986E-08
     0.6340000E+02     0.4300079E+00    -0.1555080E-01     0.8933419E+00     0.7751157E-02     0.4531034E-09     0.9114747E-09     0.1822949E-08
     0.6350000E+02     0.4284522E+00    -0.1556393E-01     0.8941156E+00     0.7723989E-02     0.4530853E-09     0.9114563E-09     0.1822913E-08
     0.6360000E+02     0.4268951E+00    -0.1557701E-01     0.8948867E+00     0.7696801E-02     0.4530673E-09     0.9114380E-09     0.1822876E-08
     0.6370000E+02     0.4253368E+00    -0.1559004E-01     0.8956550E+00     0.7669590E-02     0.4530492E-09     0.9114196E-09     0.1822839E-08
     0.6380000E+02     0.4237771E+00    -0.1560302E-01     0.8964206E+00     0.7642359E-02     0.4530311E-09     0.9114011E-09     0.1822802E-08
     0.6390000E+02     0.4222162E+00    -0.1561595E-01     0.8971835E+00     0.7615106E-02     0.4530130E-09     0.9113827E-09     0.1822765E-08
     0.6400000E+02     0.4206539E+00    -0.1562883E-01     0.8979436E+00     0.7587832E-02     0.4529949E-09     0.9113643E-09     0.1822729E-08
     0.6410000E+02     0.4190904E+00    -0.1564167E-01     0.8987010E+00     0.7560537E-02     0.4529768E-09     0.9113458E-09     0.1822692E-08
     0.6420000E+02     0.4175256E+00    -0.1565446E-01     0.8994557E+00     0.7533221E-02     0.4529586E-09     0.9113273E-09     0.1822655E-08
     0.6430000E+02     0.4159595E+00    -0.1566720E-01     0.9002077E+00     0.7505884E-02     0.4529404E-09     0.9113088E-09     0.1822618E-08
     0.6440000E+02     0.4143922E+00    -0.1567989E-01     0.9009569E+00     0.7478526E-02     0.4529223E-09     0.9112903E-09     0.1822581E-08
     0.6450000E+02     0.4128235E+00    -0.1569253E-01     0.9017034E+00     0.7451147E-02     0.4529040E-09     0.9112717E-09     0.1822543E-08
     0.6460000E+02     0.4112537E+00    -0.1570512E-01     0.9024471E+00     0.7423748E-02     0.4528858E-09     0.9112532E-09     0.1822506E-08
     0.6470000E+02     0.4096825E+00    -0.1571767E-01     0.9031881E+00     0.7396328E-02     0.4528676E-09     0.9112346E-09     0.1822469E-08
     0.6480000E+02     0.4081101E+00    -0.1573017E-01     0.9039264E+00     0.7368888E-02     0.4528493E-09     0.9112160E-09     0.1822432E-08
     0.6490000E+02     0.4065365E+00    -0.1574261E-01     0.9046619E+00     0.7341427E-02     0.4528310E-09     0.9111974E-09     0.1822395E-08
     0.6500000E+02     0.4049616E+00    -0.1575501E-01     0.9053947E+00     0.7313946E-02     0.4528127E-09     0.9111787E-09     0.1822357E-08
     0.6510000E+02     0.4033855E+00    -0.1576736E-01     0.9061247E+00     0.7286445E-02     0.4527944E-09     0.9111601E-09     0.1822320E-08
     0.6520000E+02     0.4018081E+00    -0.1577967E-01     0.9068520E+00     0.7258924E-02     0.4527761E-09     0.9111414E-09     0.1822283E-08
     0.6530000E+02     0.4002296E+00    -0.1579192E-01     0.9075765E+00     0.7231383E-02     0.4527578E-09     0.9111228E-09     0.1822246E-08
     0.6540000E+02     0.3986498E+00    -0.1580412E-01     0.9082982E+00     0.7203822E-02     0.4527394E-09     0.9111040E-09     0.1822208E-08
     0.6550000E+02     0.3970687E+00    -0.1581628E-01     0.9090172E+00     0.7176241E-02     0.4527210E-09     0.9110853E-09     0.1822171E-08
     0.6560000E+02     0.3954865E+00    -0.1582839E-01     0.9097335E+00     0.7148640E-02     0.4527026E-09     0.9110666E-09     0.1822133E-08
     0.6570000E+02     0.3939031E+00    -0.1584044E-01     0.9104470E+00     0.7121019E-02     0.4526842E-09     0.9110478E-09     0.1822096E-08
     0.6580000E+02     0.3923184E+00    -0.1585245E-01     0.9111577E+00     0.7093379E-02     0.4526658E-09     0.9110291E-09     0.1822058E-08
     0.6590000E+02     0.3907326E+00    -0.1586441E-01     0.9118657E+00     0.7065720E-02     0.4526473E-09     0.9110103E-09     0.1822021E-08
     0.6600000E+02     0.3891455E+00    -0.1587633E-01     0.9125708E+00     0.7038041E-02     0.4526289E-09     0.9109915E-09     0.1821983E-08
     0.6610000E+02     0.3875573E+00    -0.1588819E-01     0.9132733E+00     0.7010342E-02     0.4526104E-09     0.9109727E-09     0.1821945E-08
     0.6620000E+02     0.3859679E+00    -0.1590000E-01     0.9139729E+00     0.6982625E-02     0.4525919E-09     0.9109538E-09     0.1821908E-08
     0.6630000E+02     0.3843773E+00    -0.1591177E-01     0.9146698E+00     0.6954888E-02     0.4525734E-09     0.9109350E-09     0.1821870E-08
     0.6640000E+02     0.3827855E+00    -0.1592348E-01     0.9153639E+00     0.6927133E-02     0.4525548E-09     0.9109161E-09     0.1821832E-08
     0.6650000E+02     0.3811926E+00    -0.1593515E-01     0.9160552E+00     0.6899358E-02     0.4525363E-09     0.9108972E-09     0.1821794E-08
     0.6660000E+02     0.3795985E+00    -0.1594676E-01     0.9167438E+00     0.6871564E-02     0.4525177E-09     0.9108783E-09     0.1821757E-08
     0.6670000E+02     0.3780033E+00    -0.1595833E-01     0.9174295E+00     0.6843752E-02     0.4524992E-09     0.9108594E-09     0.1821719E-08
     0.6680000E+02     0.3764068E+00    -0.1596985E-01     0.9181125E+00     0.6815921E-02     0.4524806E-09     0.9108404E-09     0.1821681E-08
     0.6690000E+02     0.3748093E+00    -0.1598132E-01     0.9187927E+00     0.6788071E-02     0.4524619E-09     0.9108214E-09     0.1821643E-08
     0.6700000E+02     0.3732106E+00    -0.1599274E-01     0.9194701E+00     0.6760203E-02     0.4524433E-09     0.9108025E-09     0.1821605E-08
     0.6710000E+02     0.3716107E+00    -0.1600411E-01     0.9201447E+00     0.6732317E-02     0.4524247E-09     0.9107835E-09     0.1821567E-08
     0.6720000E+02     0.3700098E+00    -0.1601543E-01     0.9208166E+00     0.6704412E-02     0.4524060E-09     0.9107645E-09     0.1821529E-08
     0.6730000E+02     0.3684077E+00    -0.1602671E-01     0.9214856E+00     0.6676489E-02     0.4523873E-09     0.9107454E-09     0.1821491E-08
     0.6740000E+02     0.3668044E+00    -0.1603793E-01     0.9221519E+00     0.6648548E-02     0.4523686E-09     0.9107264E-09     0.1821453E-08
     0.6750000E+02     0.3652001E+00    -0.1604910E-01     0.9228153E+00     0.6620588E-02     0.4523499E-09     0.9107073E-09     0.1821415E-08
     0.6760000E+02     0.3635946E+00    -0.1606023E-01     0.9234760E+00     0.6592611E-02     0.4523312E-09     0.9106883E-09     0.1821377E-08
     0.6770000E+02     0.3619880E+00    -0.1607130E-01     0.9241339E+00     0.6564616E-02     0.4523125E-09     0.9106692E-09     0.1821338E-08
     0.6780000E+02     0.3603803E+00    -0.1608233E-01     0.9247889E+00     0.6536603E-02     0.4522937E-09     0.9106501E-09     0.1821300E-08
     0.6790000E+02     0.3587716E+00    -0.1609330E-01     0.9254412E+00     0.6508572E-02     0.4522749E-09     0.9106309E-09     0.1821262E-08
     0.6800000E+02     0.3571617E+00    -0.1610423E-01     0.9260906E+00     0.6480524E-02     0.4522562E-09     0.9106118E-09     0.1821224E-08
     0.6810000E+02     0.3555507E+00    -0.1611511E-01     0.9267373E+00     0.6452458E-02     0.4522374E-09     0.9105926E-09     0.1821185E-08
     0.6820000E+02     0.3539387E+00    -0.1612593E-01     0.9273811E+00     0.6424375E-02     0.4522185E-09     0.9105734E-09     0.1821147E-08
     0.6830000E+02     0.3523255E+00    -0.1613671E-01     0.9280222E+00     0.6396274E-02     0.4521997E-09     0.9105543E-09     0.1821109E-08
