#          t               x(t)              vx(t)             y(t)              vy(t)                T                U                E
     0.6890000E+02     0.1229164E+00    -0.3970554E-01     0.1407201E+00     0.2208017E-03     0.1325033E-09     0.2662894E-09     0.5325787E-09
     0.6900000E+02     0.1189179E+00    -0.4026592E-01     0.1407098E+00    -0.4313957E-03     0.1362812E-09     0.2700673E-09     0.5401346E-09
     0.6910000E+02     0.1148631E+00    -0.4083135E-01     0.1406329E+00    -0.1111949E-02     0.1402233E-09     0.2740094E-09     0.5480189E-09
     0.6920000E+02     0.1107515E+00    -0.4140163E-01     0.1404864E+00    -0.1822626E-02     0.1443400E-09     0.2781261E-09     0.5562522E-09
     0.6930000E+02     0.1065826E+00    -0.4197649E-01     0.1402673E+00    -0.2565338E-02     0.1486422E-09     0.2824283E-09     0.5648566E-09
     0.6940000E+02     0.1023560E+00    -0.4255558E-01     0.1399722E+00    -0.3342162E-02     0.1531420E-09     0.2869281E-09     0.5738563E-09
     0.6950000E+02     0.9807137E-01    -0.4313847E-01     0.1395977E+00    -0.4155345E-02     0.1578525E-09     0.2916386E-09     0.5832772E-09
     0.6960000E+02     0.9372824E-01    -0.4372462E-01     0.1391399E+00    -0.5007332E-02     0.1627877E-09     0.2965738E-09     0.5931476E-09
     0.6970000E+02     0.8932636E-01    -0.4431338E-01     0.1385948E+00    -0.5900780E-02     0.1679631E-09     0.3017492E-09     0.6034984E-09
     0.6980000E+02     0.8486551E-01    -0.4490395E-01     0.1379582E+00    -0.6838583E-02     0.1733954E-09     0.3071815E-09     0.6143630E-09
     0.6990000E+02     0.8034554E-01    -0.4549536E-01     0.1372255E+00    -0.7823893E-02     0.1791029E-09     0.3128890E-09     0.6257780E-09
     0.7000000E+02     0.7576645E-01    -0.4608644E-01     0.1363918E+00    -0.8860145E-02     0.1851055E-09     0.3188916E-09     0.6377832E-09
     0.7010000E+02     0.7112831E-01    -0.4667579E-01     0.1354517E+00    -0.9951092E-02     0.1914250E-09     0.3252111E-09     0.6504221E-09
     0.7020000E+02     0.6643140E-01    -0.4726170E-01     0.1343996E+00    -0.1110083E-01     0.1980849E-09     0.3318710E-09     0.6637421E-09
     0.7030000E+02     0.6167615E-01    -0.4784214E-01     0.1332294E+00    -0.1231384E-01     0.2051114E-09     0.3388975E-09     0.6777950E-09
     0.7040000E+02     0.5686324E-01    -0.4841465E-01     0.1319345E+00    -0.1359500E-01     0.2125327E-09     0.3463188E-09     0.6926376E-09
     0.7050000E+02     0.5199358E-01    -0.4897630E-01     0.1305079E+00    -0.1494967E-01     0.2203798E-09     0.3541659E-09     0.7083318E-09
     0.7060000E+02     0.4706845E-01    -0.4952355E-01     0.1289420E+00    -0.1638368E-01     0.2286865E-09     0.3624726E-09     0.7249451E-09
     0.7070000E+02     0.4208949E-01    -0.5005216E-01     0.1272284E+00    -0.1790339E-01     0.2374896E-09     0.3712757E-09     0.7425514E-09
     0.7080000E+02     0.3705881E-01    -0.5055704E-01     0.1253582E+00    -0.1951575E-01     0.2468294E-09     0.3806155E-09     0.7612310E-09
     0.7090000E+02     0.3197908E-01    -0.5103207E-01     0.1233219E+00    -0.2122828E-01     0.2567495E-09     0.3905356E-09     0.7810712E-09
     0.7100000E+02     0.2685364E-01    -0.5146989E-01     0.1211089E+00    -0.2304915E-01     0.2672971E-09     0.4010832E-09     0.8021665E-09
     0.7110000E+02     0.2168664E-01    -0.5186162E-01     0.1187081E+00    -0.2498712E-01     0.2785231E-09     0.4123092E-09     0.8246184E-09
     0.7120000E+02     0.1648320E-01    -0.5219660E-01     0.1161073E+00    -0.2705158E-01     0.2904818E-09     0.4242679E-09     0.8485357E-09
     0.7130000E+02     0.1124963E-01    -0.5246197E-01     0.1132933E+00    -0.2925241E-01     0.3032304E-09     0.4370165E-09     0.8740330E-09
     0.7140000E+02     0.5993639E-02    -0.5264224E-01     0.1102519E+00    -0.3159993E-01     0.3168288E-09     0.4506149E-09     0.9012298E-09
     0.7150000E+02     0.7246372E-03    -0.5271876E-01     0.1069681E+00    -0.3410462E-01     0.3313376E-09     0.4651237E-09     0.9302474E-09
     0.7160000E+02    -0.4545913E-02    -0.5266912E-01     0.1034254E+00    -0.3677678E-01     0.3468165E-09     0.4806026E-09     0.9612053E-09
     0.7170000E+02    -0.9804092E-02    -0.5246643E-01     0.9960679E-01    -0.3962598E-01     0.3633210E-09     0.4971071E-09     0.9942142E-09
     0.7180000E+02    -0.1503304E-01    -0.5207860E-01     0.9549405E-01    -0.4266026E-01     0.3808976E-09     0.5146837E-09     0.1029367E-08
     0.7190000E+02    -0.2021238E-01    -0.5146753E-01     0.9106839E-01    -0.4588497E-01     0.3995773E-09     0.5333634E-09     0.1066727E-08
     0.7200000E+02    -0.2531762E-01    -0.5058845E-01     0.8631067E-01    -0.4930111E-01     0.4193659E-09     0.5531520E-09     0.1106304E-08
     0.7210000E+02    -0.3031941E-01    -0.4938942E-01     0.8120196E-01    -0.5290314E-01     0.4402314E-09     0.5740175E-09     0.1148035E-08
     0.7220000E+02    -0.3518288E-01    -0.4781136E-01     0.7572433E-01    -0.5667604E-01     0.4620867E-09     0.5958728E-09     0.1191746E-08
     0.7230000E+02    -0.3986688E-01    -0.4578898E-01     0.6986198E-01    -0.6059167E-01     0.4847688E-09     0.6185549E-09     0.1237110E-08
     0.7240000E+02    -0.4432355E-01    -0.4325305E-01     0.6360274E-01    -0.6460441E-01     0.5080135E-09     0.6417996E-09     0.1283599E-08
     0.7250000E+02    -0.4849807E-01    -0.4013481E-01     0.5694008E-01    -0.6864664E-01     0.5314291E-09     0.6652152E-09     0.1330430E-08
     0.7260000E+02    -0.5232904E-01    -0.3637306E-01     0.4987552E-01    -0.7262476E-01     0.5544734E-09     0.6882594E-09     0.1376519E-08
     0.7270000E+02    -0.5574974E-01    -0.3192428E-01     0.4242129E-01    -0.7641722E-01     0.5764423E-09     0.7102283E-09     0.1420457E-08
     0.7280000E+02    -0.5869050E-01    -0.2677537E-01     0.3460316E-01    -0.7987659E-01     0.5964819E-09     0.7302678E-09     0.1460536E-08
     0.7290000E+02    -0.6108243E-01    -0.2095715E-01     0.2646259E-01    -0.8283771E-01     0.6136353E-09     0.7474211E-09     0.1494842E-08
     0.7300000E+02    -0.6286240E-01    -0.1455520E-01     0.1805785E-01    -0.8513315E-01     0.6269327E-09     0.7607185E-09     0.1521437E-08
     0.7310000E+02    -0.6397874E-01    -0.7713345E-02     0.9463158E-02    -0.8661497E-01     0.6355172E-09     0.7693030E-09     0.1538606E-08
     0.7320000E+02    -0.6439684E-01    -0.6259955E-03     0.7655627E-03    -0.8717865E-01     0.6387832E-09     0.7725690E-09     0.1545138E-08
     0.7330000E+02    -0.6410326E-01     0.6481705E-02    -0.7940462E-02    -0.8678250E-01     0.6364893E-09     0.7702751E-09     0.1540550E-08
     0.7340000E+02    -0.6310745E-01     0.1338198E-01    -0.1655982E-01    -0.8545592E-01     0.6288057E-09     0.7625916E-09     0.1525183E-08
     0.7350000E+02    -0.6144056E-01     0.1987327E-01    -0.2500371E-01    -0.8329356E-01     0.6162806E-09     0.7500667E-09     0.1500133E-08
     0.7360000E+02    -0.5915163E-01     0.2580193E-01    -0.3319535E-01    -0.8043741E-01     0.5997367E-09     0.7335228E-09     0.1467046E-08
     0.7370000E+02    -0.5630220E-01     0.3107214E-01    -0.4107357E-01    -0.7705319E-01     0.5801337E-09     0.7139200E-09     0.1427840E-08
     0.7380000E+02    -0.5296054E-01     0.3564407E-01    -0.4859396E-01    -0.7330781E-01     0.5584386E-09     0.6922249E-09     0.1384450E-08
     0.7390000E+02    -0.4919650E-01     0.3952406E-01    -0.5572816E-01    -0.6935259E-01     0.5355279E-09     0.6693143E-09     0.1338629E-08
     0.7400000E+02    -0.4507752E-01     0.4275126E-01    -0.6246173E-01    -0.6531393E-01     0.5121337E-09     0.6459202E-09     0.1291840E-08
     0.7410000E+02    -0.4066605E-01     0.4538459E-01    -0.6879148E-01    -0.6129030E-01     0.4888266E-09     0.6226131E-09     0.1245226E-08
     0.7420000E+02    -0.3601813E-01     0.4749209E-01    -0.7472272E-01    -0.5735362E-01     0.4660231E-09     0.5998096E-09     0.1199619E-08
     0.7430000E+02    -0.3118284E-01     0.4914327E-01    -0.8026676E-01    -0.5355306E-01     0.4440079E-09     0.5777945E-09     0.1155589E-08
     0.7440000E+02    -0.2620247E-01     0.5040436E-01    -0.8543891E-01    -0.4991950E-01     0.4229602E-09     0.5567467E-09     0.1113493E-08
     0.7450000E+02    -0.2111296E-01     0.5133562E-01    -0.9025681E-01    -0.4646999E-01     0.4029785E-09     0.5367650E-09     0.1073530E-08
     0.7460000E+02    -0.1594456E-01     0.5199026E-01    -0.9473928E-01    -0.4321149E-01     0.3841032E-09     0.5178898E-09     0.1035780E-08
     0.7470000E+02    -0.1072258E-01     0.5241430E-01    -0.9890548E-01    -0.4014397E-01     0.3663342E-09     0.5001208E-09     0.1000242E-08
     0.7480000E+02    -0.5468070E-02     0.5264695E-01    -0.1027743E+00    -0.3726272E-01     0.3496442E-09     0.4834307E-09     0.9668615E-09
     0.7490000E+02    -0.1984603E-03     0.5272132E-01    -0.1063640E+00    -0.3456008E-01     0.3339887E-09     0.4677752E-09     0.9355505E-09
     0.7500000E+02     0.5071848E-02     0.5266515E-01    -0.1096919E+00    -0.3202666E-01     0.3193135E-09     0.4531000E-09     0.9062000E-09
     0.7510000E+02     0.1033099E-01     0.5250158E-01    -0.1127746E+00    -0.2965225E-01     0.3055593E-09     0.4393459E-09     0.8786917E-09
     0.7520000E+02     0.1556923E-01     0.5224989E-01    -0.1156273E+00    -0.2742637E-01     0.2926655E-09     0.4264521E-09     0.8529042E-09
     0.7530000E+02     0.2077857E-01     0.5192606E-01    -0.1182645E+00    -0.2533866E-01     0.2805721E-09     0.4143587E-09     0.8287174E-09
     0.7540000E+02     0.2595249E-01     0.5154340E-01    -0.1206993E+00    -0.2337915E-01     0.2692213E-09     0.4030078E-09     0.8060157E-09
     0.7550000E+02     0.3108566E-01     0.5111293E-01    -0.1229443E+00    -0.2153835E-01     0.2585581E-09     0.3923447E-09     0.7846893E-09
     0.7560000E+02     0.3617378E-01     0.5064380E-01    -0.1250107E+00    -0.1980738E-01     0.2485311E-09     0.3823177E-09     0.7646354E-09
     0.7570000E+02     0.4121339E-01     0.5014363E-01    -0.1269091E+00    -0.1817798E-01     0.2390925E-09     0.3728791E-09     0.7457581E-09
     0.7580000E+02     0.4620169E-01     0.4961873E-01    -0.1286494E+00    -0.1664250E-01     0.2301980E-09     0.3639845E-09     0.7279690E-09
     0.7590000E+02     0.5113648E-01     0.4907437E-01    -0.1302405E+00    -0.1519392E-01     0.2218067E-09     0.3555933E-09     0.7111865E-09
     0.7600000E+02     0.5601606E-01     0.4851492E-01    -0.1316909E+00    -0.1382575E-01     0.2138813E-09     0.3476679E-09     0.6953358E-09
     0.7610000E+02     0.6083909E-01     0.4794404E-01    -0.1330082E+00    -0.1253208E-01     0.2063874E-09     0.3401740E-09     0.6803480E-09
     0.7620000E+02     0.6560459E-01     0.4736475E-01    -0.1341996E+00    -0.1130747E-01     0.1992936E-09     0.3330802E-09     0.6661604E-09
     0.7630000E+02     0.7031184E-01     0.4677959E-01    -0.1352718E+00    -0.1014696E-01     0.1925711E-09     0.3263577E-09     0.6527153E-09
     0.7640000E+02     0.7496038E-01     0.4619067E-01    -0.1362310E+00    -0.9045996E-02     0.1861935E-09     0.3199801E-09     0.6399602E-09
     0.7650000E+02     0.7954991E-01     0.4559974E-01    -0.1370828E+00    -0.8000426E-02     0.1801368E-09     0.3139234E-09     0.6278468E-09
     0.7660000E+02     0.8408031E-01     0.4500825E-01    -0.1378328E+00    -0.7006435E-02     0.1743789E-09     0.3081654E-09     0.6163309E-09
     0.7670000E+02     0.8855158E-01     0.4441741E-01    -0.1384857E+00    -0.6060533E-02     0.1688995E-09     0.3026861E-09     0.6053722E-09
     0.7680000E+02     0.9296385E-01     0.4382824E-01    -0.1390464E+00    -0.5159521E-02     0.1636802E-09     0.2974667E-09     0.5949335E-09
     0.7690000E+02     0.9731731E-01     0.4324154E-01    -0.1395190E+00    -0.4300461E-02     0.1587039E-09     0.2924904E-09     0.5849809E-09
     0.7700000E+02     0.1016123E+00     0.4265800E-01    -0.1399078E+00    -0.3480657E-02     0.1539549E-09     0.2877415E-09     0.5754830E-09
     0.7710000E+02     0.1058490E+00     0.4207817E-01    -0.1402164E+00    -0.2697628E-02     0.1494190E-09     0.2832056E-09     0.5664112E-09
     0.7720000E+02     0.1100280E+00     0.4150251E-01    -0.1404484E+00    -0.1949092E-02     0.1450829E-09     0.2788695E-09     0.5577390E-09
     0.7730000E+02     0.1141497E+00     0.4093137E-01    -0.1406073E+00    -0.1232945E-02     0.1409345E-09     0.2747210E-09     0.5494421E-09
     0.7740000E+02     0.1182145E+00     0.4036503E-01    -0.1406960E+00    -0.5472468E-03     0.1369624E-09     0.2707489E-09     0.5414979E-09
     0.7750000E+02     0.1222229E+00     0.3980373E-01    -0.1407177E+00     0.1097949E-03     0.1331563E-09     0.2669428E-09     0.5338857E-09
     0.7760000E+02     0.1261754E+00     0.3924762E-01    -0.1406750E+00     0.7398370E-03     0.1295066E-09     0.2632932E-09     0.5265863E-09
     0.7770000E+02     0.1300726E+00     0.3869684E-01    -0.1405706E+00     0.1344413E-02     0.1260044E-09     0.2597910E-09     0.5195819E-09
     0.7780000E+02     0.1339149E+00     0.3815147E-01    -0.1404069E+00     0.1924945E-02     0.1226415E-09     0.2564281E-09     0.5128562E-09
     0.7790000E+02     0.1377030E+00     0.3761155E-01    -0.1401863E+00     0.2482750E-02     0.1194103E-09     0.2531968E-09     0.5063937E-09
     0.7800000E+02     0.1414374E+00     0.3707713E-01    -0.1399111E+00     0.3019054E-02     0.1163036E-09     0.2500901E-09     0.5001803E-09
     0.7810000E+02     0.1451187E+00     0.3654820E-01    -0.1395832E+00     0.3534995E-02     0.1133148E-09     0.2471014E-09     0.4942028E-09
     0.7820000E+02     0.1487473E+00     0.3602474E-01    -0.1392047E+00     0.4031633E-02     0.1104379E-09     0.2442245E-09     0.4884489E-09
     0.7830000E+02     0.1523238E+00     0.3550673E-01    -0.1387775E+00     0.4509956E-02     0.1076671E-09     0.2414536E-09     0.4829072E-09
     0.7840000E+02     0.1558488E+00     0.3499412E-01    -0.1383033E+00     0.4970883E-02     0.1049970E-09     0.2387836E-09     0.4775671E-09
     0.7850000E+02     0.1593228E+00     0.3448685E-01    -0.1377839E+00     0.5415277E-02     0.1024227E-09     0.2362093E-09     0.4724185E-09
     0.7860000E+02     0.1627463E+00     0.3398486E-01    -0.1372208E+00     0.5843939E-02     0.9993953E-10     0.2337261E-09     0.4674522E-09
     0.7870000E+02     0.1661199E+00     0.3348807E-01    -0.1366156E+00     0.6257623E-02     0.9754313E-10     0.2313297E-09     0.4626594E-09
     0.7880000E+02     0.1694441E+00     0.3299641E-01    -0.1359697E+00     0.6657032E-02     0.9522943E-10     0.2290160E-09     0.4580320E-09
     0.7890000E+02     0.1727194E+00     0.3250980E-01    -0.1352846E+00     0.7042825E-02     0.9299459E-10     0.2267812E-09     0.4535623E-09
     0.7900000E+02     0.1759462E+00     0.3202814E-01    -0.1345616E+00     0.7415623E-02     0.9083503E-10     0.2246216E-09     0.4492432E-09
     0.7910000E+02     0.1791252E+00     0.3155134E-01    -0.1338019E+00     0.7776006E-02     0.8874739E-10     0.2225340E-09     0.4450679E-09
     0.7920000E+02     0.1822567E+00     0.3107932E-01    -0.1330068E+00     0.8124520E-02     0.8672850E-10     0.2205151E-09     0.4410301E-09
     0.7930000E+02     0.1853412E+00     0.3061197E-01    -0.1321774E+00     0.8461680E-02     0.8477538E-10     0.2185619E-09     0.4371239E-09
     0.7940000E+02     0.1883792E+00     0.3014921E-01    -0.1313148E+00     0.8787969E-02     0.8288524E-10     0.2166718E-09     0.4333436E-09
     0.7950000E+02     0.1913712E+00     0.2969093E-01    -0.1304201E+00     0.9103842E-02     0.8105542E-10     0.2148420E-09     0.4296840E-09
     0.7960000E+02     0.1943175E+00     0.2923704E-01    -0.1294944E+00     0.9409730E-02     0.7928346E-10     0.2130700E-09     0.4261401E-09
     0.7970000E+02     0.1972187E+00     0.2878745E-01    -0.1285385E+00     0.9706037E-02     0.7756699E-10     0.2113536E-09     0.4227071E-09
     0.7980000E+02     0.2000752E+00     0.2834206E-01    -0.1275535E+00     0.9993146E-02     0.7590380E-10     0.2096904E-09     0.4193807E-09
     0.7990000E+02     0.2028873E+00     0.2790077E-01    -0.1265402E+00     0.1027142E-01     0.7429180E-10     0.2080784E-09     0.4161567E-09
     0.8000000E+02     0.2056555E+00     0.2746349E-01    -0.1254995E+00     0.1054120E-01     0.7272901E-10     0.2065156E-09     0.4130312E-09
     0.8010000E+02     0.2083801E+00     0.2703013E-01    -0.1244322E+00     0.1080280E-01     0.7121354E-10     0.2050001E-09     0.4100002E-09
     0.8020000E+02     0.2110616E+00     0.2660059E-01    -0.1233392E+00     0.1105655E-01     0.6974363E-10     0.2035302E-09     0.4070604E-09
     0.8030000E+02     0.2137003E+00     0.2617479E-01    -0.1222212E+00     0.1130272E-01     0.6831760E-10     0.2021042E-09     0.4042083E-09
     0.8040000E+02     0.2162967E+00     0.2575264E-01    -0.1210789E+00     0.1154159E-01     0.6693385E-10     0.2007204E-09     0.4014408E-09
     0.8050000E+02     0.2188510E+00     0.2533405E-01    -0.1199131E+00     0.1177342E-01     0.6559087E-10     0.1993774E-09     0.3987549E-09
     0.8060000E+02     0.2213636E+00     0.2491893E-01    -0.1187244E+00     0.1199846E-01     0.6428723E-10     0.1980738E-09     0.3961476E-09
     0.8070000E+02     0.2238349E+00     0.2450720E-01    -0.1175136E+00     0.1221694E-01     0.6302156E-10     0.1968081E-09     0.3936162E-09
     0.8080000E+02     0.2262652E+00     0.2409878E-01    -0.1162812E+00     0.1242910E-01     0.6179256E-10     0.1955791E-09     0.3911583E-09
     0.8090000E+02     0.2286548E+00     0.2369358E-01    -0.1150280E+00     0.1263513E-01     0.6059901E-10     0.1943856E-09     0.3887712E-09
     0.8100000E+02     0.2310040E+00     0.2329152E-01    -0.1137544E+00     0.1283525E-01     0.5943974E-10     0.1932263E-09     0.3864526E-09
     0.8110000E+02     0.2333132E+00     0.2289253E-01    -0.1124611E+00     0.1302965E-01     0.5831363E-10     0.1921002E-09     0.3842004E-09
     0.8120000E+02     0.2355826E+00     0.2249654E-01    -0.1111487E+00     0.1321850E-01     0.5721961E-10     0.1910062E-09     0.3820124E-09
     0.8130000E+02     0.2378126E+00     0.2210345E-01    -0.1098176E+00     0.1340198E-01     0.5615669E-10     0.1899433E-09     0.3798865E-09
     0.8140000E+02     0.2400034E+00     0.2171321E-01    -0.1084684E+00     0.1358027E-01     0.5512389E-10     0.1889105E-09     0.3778209E-09
     0.8150000E+02     0.2421553E+00     0.2132573E-01    -0.1071017E+00     0.1375351E-01     0.5412030E-10     0.1879069E-09     0.3758137E-09
     0.8160000E+02     0.2442686E+00     0.2094095E-01    -0.1057179E+00     0.1392186E-01     0.5314504E-10     0.1869316E-09     0.3738632E-09
     0.8170000E+02     0.2463436E+00     0.2055881E-01    -0.1043175E+00     0.1408547E-01     0.5219728E-10     0.1859838E-09     0.3719677E-09
     0.8180000E+02     0.2483805E+00     0.2017922E-01    -0.1029010E+00     0.1424446E-01     0.5127621E-10     0.1850628E-09     0.3701256E-09
     0.8190000E+02     0.2503795E+00     0.1980213E-01    -0.1014688E+00     0.1439898E-01     0.5038108E-10     0.1841676E-09     0.3683353E-09
     0.8200000E+02     0.2523410E+00     0.1942747E-01    -0.1000213E+00     0.1454915E-01     0.4951115E-10     0.1832977E-09     0.3665954E-09
     0.8210000E+02     0.2542651E+00     0.1905517E-01    -0.9855906E-01     0.1469509E-01     0.4866574E-10     0.1824523E-09     0.3649046E-09
     0.8220000E+02     0.2561521E+00     0.1868518E-01    -0.9708243E-01     0.1483691E-01     0.4784417E-10     0.1816307E-09     0.3632615E-09
     0.8230000E+02     0.2580022E+00     0.1831743E-01    -0.9559182E-01     0.1497472E-01     0.4704582E-10     0.1808324E-09     0.3616648E-09
     0.8240000E+02     0.2598156E+00     0.1795187E-01    -0.9408762E-01     0.1510863E-01     0.4627006E-10     0.1800566E-09     0.3601133E-09
     0.8250000E+02     0.2615926E+00     0.1758843E-01    -0.9257022E-01     0.1523874E-01     0.4551633E-10     0.1793029E-09     0.3586058E-09
     0.8260000E+02     0.2633334E+00     0.1722706E-01    -0.9103999E-01     0.1536515E-01     0.4478406E-10     0.1785706E-09     0.3571413E-09
     0.8270000E+02     0.2650381E+00     0.1686771E-01    -0.8949731E-01     0.1548794E-01     0.4407273E-10     0.1778593E-09     0.3557186E-09
     0.8280000E+02     0.2667070E+00     0.1651030E-01    -0.8794252E-01     0.1560720E-01     0.4338182E-10     0.1771684E-09     0.3543368E-09
     0.8290000E+02     0.2683402E+00     0.1615481E-01    -0.8637598E-01     0.1572303E-01     0.4271084E-10     0.1764974E-09     0.3529948E-09
     0.8300000E+02     0.2699380E+00     0.1580116E-01    -0.8479803E-01     0.1583549E-01     0.4205932E-10     0.1758459E-09     0.3516918E-09
     0.8310000E+02     0.2715005E+00     0.1544931E-01    -0.8320899E-01     0.1594467E-01     0.4142683E-10     0.1752134E-09     0.3504268E-09
     0.8320000E+02     0.2730279E+00     0.1509921E-01    -0.8160920E-01     0.1605064E-01     0.4081292E-10     0.1745995E-09     0.3491990E-09
     0.8330000E+02     0.2745204E+00     0.1475080E-01    -0.7999897E-01     0.1615348E-01     0.4021720E-10     0.1740038E-09     0.3480075E-09
     0.8340000E+02     0.2759782E+00     0.1440405E-01    -0.7837861E-01     0.1625324E-01     0.3963925E-10     0.1734258E-09     0.3468516E-09
     0.8350000E+02     0.2774013E+00     0.1405889E-01    -0.7674842E-01     0.1635000E-01     0.3907872E-10     0.1728653E-09     0.3457306E-09
     0.8360000E+02     0.2787900E+00     0.1371529E-01    -0.7510871E-01     0.1644381E-01     0.3853523E-10     0.1723218E-09     0.3446436E-09
     0.8370000E+02     0.2801444E+00     0.1337320E-01    -0.7345976E-01     0.1653474E-01     0.3800843E-10     0.1717950E-09     0.3435900E-09
     0.8380000E+02     0.2814647E+00     0.1303256E-01    -0.7180185E-01     0.1662285E-01     0.3749801E-10     0.1712846E-09     0.3425692E-09
     0.8390000E+02     0.2827510E+00     0.1269335E-01    -0.7013528E-01     0.1670819E-01     0.3700363E-10     0.1707902E-09     0.3415804E-09
     0.8400000E+02     0.2840034E+00     0.1235550E-01    -0.6846031E-01     0.1679081E-01     0.3652501E-10     0.1703116E-09     0.3406231E-09
     0.8410000E+02     0.2852221E+00     0.1201899E-01    -0.6677720E-01     0.1687076E-01     0.3606183E-10     0.1698484E-09     0.3396968E-09
     0.8420000E+02     0.2864072E+00     0.1168377E-01    -0.6508624E-01     0.1694809E-01     0.3561383E-10     0.1694004E-09     0.3388008E-09
     0.8430000E+02     0.2875589E+00     0.1134978E-01    -0.6338767E-01     0.1702285E-01     0.3518073E-10     0.1689673E-09     0.3379346E-09
     0.8440000E+02     0.2886772E+00     0.1101701E-01    -0.6168176E-01     0.1709508E-01     0.3476228E-10     0.1685489E-09     0.3370977E-09
     0.8450000E+02     0.2897623E+00     0.1068540E-01    -0.5996874E-01     0.1716482E-01     0.3435824E-10     0.1681448E-09     0.3362896E-09
     0.8460000E+02     0.2908143E+00     0.1035491E-01    -0.5824887E-01     0.1723212E-01     0.3396838E-10     0.1677549E-09     0.3355099E-09
     0.8470000E+02     0.2918334E+00     0.1002550E-01    -0.5652240E-01     0.1729700E-01     0.3359245E-10     0.1673790E-09     0.3347580E-09
     0.8480000E+02     0.2928195E+00     0.9697141E-02    -0.5478955E-01     0.1735952E-01     0.3323026E-10     0.1670168E-09     0.3340337E-09
     0.8490000E+02     0.2937728E+00     0.9369789E-02    -0.5305057E-01     0.1741970E-01     0.3288160E-10     0.1666682E-09     0.3333363E-09
     0.8500000E+02     0.2946935E+00     0.9043406E-02    -0.5130569E-01     0.1747758E-01     0.3254627E-10     0.1663328E-09     0.3326657E-09
     0.8510000E+02     0.2955815E+00     0.8717955E-02    -0.4955513E-01     0.1753319E-01     0.3222409E-10     0.1660107E-09     0.3320213E-09
     0.8520000E+02     0.2964371E+00     0.8393400E-02    -0.4779912E-01     0.1758657E-01     0.3191488E-10     0.1657014E-09     0.3314029E-09
     0.8530000E+02     0.2972602E+00     0.8069703E-02    -0.4603789E-01     0.1763773E-01     0.3161846E-10     0.1654050E-09     0.3308101E-09
     0.8540000E+02     0.2980511E+00     0.7746830E-02    -0.4427165E-01     0.1768671E-01     0.3133469E-10     0.1651213E-09     0.3302425E-09
     0.8550000E+02     0.2988096E+00     0.7424745E-02    -0.4250062E-01     0.1773354E-01     0.3106339E-10     0.1648500E-09     0.3296999E-09
     0.8560000E+02     0.2995360E+00     0.7103412E-02    -0.4072501E-01     0.1777823E-01     0.3080444E-10     0.1645910E-09     0.3291820E-09
     0.8570000E+02     0.3002303E+00     0.6782798E-02    -0.3894504E-01     0.1782082E-01     0.3055769E-10     0.1643443E-09     0.3286885E-09
     0.8580000E+02     0.3008926E+00     0.6462867E-02    -0.3716092E-01     0.1786133E-01     0.3032300E-10     0.1641096E-09     0.3282191E-09
     0.8590000E+02     0.3015229E+00     0.6143586E-02    -0.3537285E-01     0.1789977E-01     0.3010027E-10     0.1638868E-09     0.3277737E-09
     0.8600000E+02     0.3021214E+00     0.5824921E-02    -0.3358103E-01     0.1793617E-01     0.2988936E-10     0.1636759E-09     0.3273519E-09
     0.8610000E+02     0.3026879E+00     0.5506838E-02    -0.3178568E-01     0.1797055E-01     0.2969017E-10     0.1634767E-09     0.3269535E-09
     0.8620000E+02     0.3032227E+00     0.5189305E-02    -0.2998699E-01     0.1800293E-01     0.2950260E-10     0.1632892E-09     0.3265783E-09
     0.8630000E+02     0.3037258E+00     0.4872289E-02    -0.2818516E-01     0.1803331E-01     0.2932655E-10     0.1631131E-09     0.3262262E-09
     0.8640000E+02     0.3041972E+00     0.4555756E-02    -0.2638039E-01     0.1806172E-01     0.2916192E-10     0.1629485E-09     0.3258970E-09
     0.8650000E+02     0.3046370E+00     0.4239676E-02    -0.2457288E-01     0.1808817E-01     0.2900864E-10     0.1627952E-09     0.3255904E-09
     0.8660000E+02     0.3050452E+00     0.3924016E-02    -0.2276282E-01     0.1811268E-01     0.2886663E-10     0.1626532E-09     0.3253064E-09
     0.8670000E+02     0.3054218E+00     0.3608743E-02    -0.2095041E-01     0.1813526E-01     0.2873581E-10     0.1625224E-09     0.3250448E-09
     0.8680000E+02     0.3057669E+00     0.3293827E-02    -0.1913583E-01     0.1815591E-01     0.2861612E-10     0.1624027E-09     0.3248054E-09
     0.8690000E+02     0.3060806E+00     0.2979235E-02    -0.1731929E-01     0.1817466E-01     0.2850749E-10     0.1622941E-09     0.3245881E-09
     0.8700000E+02     0.3063628E+00     0.2664936E-02    -0.1550097E-01     0.1819150E-01     0.2840988E-10     0.1621965E-09     0.3243929E-09
     0.8710000E+02     0.3066136E+00     0.2350900E-02    -0.1368105E-01     0.1820645E-01     0.2832323E-10     0.1621098E-09     0.3242196E-09
     0.8720000E+02     0.3068330E+00     0.2037094E-02    -0.1185974E-01     0.1821952E-01     0.2824750E-10     0.1620341E-09     0.3240681E-09
     0.8730000E+02     0.3070210E+00     0.1723489E-02    -0.1003721E-01     0.1823070E-01     0.2818266E-10     0.1619692E-09     0.3239385E-09
     0.8740000E+02     0.3071777E+00     0.1410052E-02    -0.8213660E-02     0.1824002E-01     0.2812866E-10     0.1619152E-09     0.3238305E-09
     0.8750000E+02     0.3073030E+00     0.1096754E-02    -0.6389270E-02     0.1824746E-01     0.2808549E-10     0.1618721E-09     0.3237441E-09
