#          t               x(t)              vx(t)             y(t)              vy(t)                T                U                E
     0.6220000E+02     0.1832416E+00    -0.4205200E-01    -0.1551826E+00     0.1078770E-01     0.2828625E-08     0.3700075E-08     0.7400151E-08
     0.6230000E+02     0.1790166E+00    -0.4244889E-01    -0.1540870E+00     0.1112657E-01     0.2890104E-08     0.3761554E-08     0.7523109E-08
     0.6240000E+02     0.1747514E+00    -0.4285640E-01    -0.1529567E+00     0.1148028E-01     0.2954276E-08     0.3825726E-08     0.7651452E-08
     0.6250000E+02     0.1704450E+00    -0.4327501E-01    -0.1517904E+00     0.1184987E-01     0.3021329E-08     0.3892780E-08     0.7785559E-08
     0.6260000E+02     0.1660961E+00    -0.4370528E-01    -0.1505862E+00     0.1223648E-01     0.3091472E-08     0.3962922E-08     0.7925844E-08
     0.6270000E+02     0.1617035E+00    -0.4414777E-01    -0.1493425E+00     0.1264138E-01     0.3164932E-08     0.4036382E-08     0.8072764E-08
     0.6280000E+02     0.1572661E+00    -0.4460309E-01    -0.1480573E+00     0.1306596E-01     0.3241960E-08     0.4113411E-08     0.8226821E-08
     0.6290000E+02     0.1527824E+00    -0.4507190E-01    -0.1467286E+00     0.1351173E-01     0.3322836E-08     0.4194286E-08     0.8388572E-08
     0.6300000E+02     0.1482512E+00    -0.4555489E-01    -0.1453542E+00     0.1398041E-01     0.3407866E-08     0.4279316E-08     0.8558632E-08
     0.6310000E+02     0.1436710E+00    -0.4605279E-01    -0.1439317E+00     0.1447387E-01     0.3497393E-08     0.4368843E-08     0.8737687E-08
     0.6320000E+02     0.1390401E+00    -0.4656640E-01    -0.1424585E+00     0.1499423E-01     0.3591800E-08     0.4463250E-08     0.8926500E-08
     0.6330000E+02     0.1343571E+00    -0.4709656E-01    -0.1409318E+00     0.1554383E-01     0.3691512E-08     0.4562962E-08     0.9125924E-08
     0.6340000E+02     0.1296202E+00    -0.4764414E-01    -0.1393487E+00     0.1612531E-01     0.3797009E-08     0.4668459E-08     0.9336918E-08
     0.6350000E+02     0.1248277E+00    -0.4821010E-01    -0.1377056E+00     0.1674165E-01     0.3908829E-08     0.4780279E-08     0.9560558E-08
     0.6360000E+02     0.1199776E+00    -0.4879544E-01    -0.1359991E+00     0.1739620E-01     0.4027581E-08     0.4899031E-08     0.9798062E-08
     0.6370000E+02     0.1150679E+00    -0.4940121E-01    -0.1342250E+00     0.1809276E-01     0.4153955E-08     0.5025405E-08     0.1005081E-07
     0.6380000E+02     0.1100966E+00    -0.5002851E-01    -0.1323790E+00     0.1883566E-01     0.4288737E-08     0.5160187E-08     0.1032037E-07
     0.6390000E+02     0.1050615E+00    -0.5067850E-01    -0.1304561E+00     0.1962986E-01     0.4432826E-08     0.5304276E-08     0.1060855E-07
     0.6400000E+02     0.9996013E-01    -0.5135237E-01    -0.1284511E+00     0.2048104E-01     0.4587253E-08     0.5458704E-08     0.1091741E-07
     0.6410000E+02     0.9479016E-01    -0.5205131E-01    -0.1263578E+00     0.2139579E-01     0.4753212E-08     0.5624662E-08     0.1124932E-07
     0.6420000E+02     0.8954899E-01    -0.5277653E-01    -0.1241696E+00     0.2238171E-01     0.4932084E-08     0.5803534E-08     0.1160707E-07
     0.6430000E+02     0.8423393E-01    -0.5352918E-01    -0.1218788E+00     0.2344770E-01     0.5125484E-08     0.5996934E-08     0.1199387E-07
     0.6440000E+02     0.7884220E-01    -0.5431028E-01    -0.1194770E+00     0.2460421E-01     0.5335304E-08     0.6206754E-08     0.1241351E-07
     0.6450000E+02     0.7337090E-01    -0.5512067E-01    -0.1169545E+00     0.2586355E-01     0.5563782E-08     0.6435232E-08     0.1287046E-07
     0.6460000E+02     0.6781708E-01    -0.5596082E-01    -0.1143004E+00     0.2724039E-01     0.5813578E-08     0.6685028E-08     0.1337006E-07
     0.6470000E+02     0.6217775E-01    -0.5683068E-01    -0.1115020E+00     0.2875229E-01     0.6087877E-08     0.6959327E-08     0.1391865E-07
     0.6480000E+02     0.5644998E-01    -0.5772932E-01    -0.1085447E+00     0.3042043E-01     0.6390521E-08     0.7261971E-08     0.1452394E-07
     0.6490000E+02     0.5063100E-01    -0.5865444E-01    -0.1054118E+00     0.3227058E-01     0.6726186E-08     0.7597636E-08     0.1519527E-07
     0.6500000E+02     0.4471835E-01    -0.5960174E-01    -0.1020835E+00     0.3433432E-01     0.7100604E-08     0.7972053E-08     0.1594411E-07
     0.6510000E+02     0.3871016E-01    -0.6056369E-01    -0.9853655E-01     0.3665076E-01     0.7520868E-08     0.8392317E-08     0.1678463E-07
     0.6520000E+02     0.3260552E-01    -0.6152789E-01    -0.9474332E-01     0.3926869E-01     0.7995828E-08     0.8867277E-08     0.1773455E-07
     0.6530000E+02     0.2640516E-01    -0.6247423E-01    -0.9067074E-01     0.4224950E-01     0.8536625E-08     0.9408073E-08     0.1881615E-07
     0.6540000E+02     0.2011232E-01    -0.6337053E-01    -0.8627877E-01     0.4567105E-01     0.9157385E-08     0.1002883E-07     0.2005766E-07
     0.6550000E+02     0.1373440E-01    -0.6416518E-01    -0.8151857E-01     0.4963260E-01     0.9876114E-08     0.1074756E-07     0.2149512E-07
     0.6560000E+02     0.7285375E-02    -0.6477512E-01    -0.7633008E-01     0.5426078E-01     0.1071579E-07     0.1158723E-07     0.2317446E-07
     0.6570000E+02     0.7899174E-03    -0.6506541E-01    -0.7063892E-01     0.5971571E-01     0.1170545E-07     0.1257689E-07     0.2515378E-07
     0.6580000E+02    -0.5709867E-02    -0.6481481E-01    -0.6435289E-01     0.6619418E-01     0.1288081E-07     0.1375225E-07     0.2750449E-07
     0.6590000E+02    -0.1214317E-01    -0.6365842E-01    -0.5735853E-01     0.7392027E-01     0.1428252E-07     0.1515395E-07     0.3030790E-07
     0.6600000E+02    -0.1839191E-01    -0.6099808E-01    -0.4952032E-01     0.8309822E-01     0.1594762E-07     0.1681906E-07     0.3363811E-07
     0.6610000E+02    -0.2426174E-01    -0.5588779E-01    -0.4068863E-01     0.9376825E-01     0.1788343E-07     0.1875487E-07     0.3750974E-07
     0.6620000E+02    -0.2944333E-01    -0.4698460E-01    -0.3073133E-01     0.1054594E+00     0.2000451E-07     0.2087596E-07     0.4175191E-07
     0.6630000E+02    -0.3348417E-01    -0.3288702E-01    -0.1961352E-01     0.1165905E+00     0.2202409E-07     0.2289546E-07     0.4579092E-07
     0.6640000E+02    -0.3583646E-01    -0.1338224E-01    -0.7533159E-02     0.1241233E+00     0.2339098E-07     0.2426219E-07     0.4852439E-07
     0.6650000E+02    -0.3606448E-01     0.8910946E-02     0.4981125E-02     0.1249024E+00     0.2353256E-07     0.2440403E-07     0.4880806E-07
     0.6660000E+02    -0.3412009E-01     0.2930698E-01     0.1720370E-01     0.1185435E+00     0.2237911E-07     0.2325124E-07     0.4650247E-07
     0.6670000E+02    -0.3037886E-01     0.4456965E-01     0.2854476E-01     0.1078598E+00     0.2044119E-07     0.2131375E-07     0.4262750E-07
     0.6680000E+02    -0.2538809E-01     0.5443709E-01     0.3874173E-01     0.9610392E-01     0.1830880E-07     0.1918150E-07     0.3836300E-07
     0.6690000E+02    -0.1962813E-01     0.6020405E-01     0.4779402E-01     0.8515768E-01     0.1632324E-07     0.1719598E-07     0.3439196E-07
     0.6700000E+02    -0.1343656E-01     0.6327561E-01     0.5582239E-01     0.7566539E-01     0.1460136E-07     0.1547412E-07     0.3094825E-07
     0.6710000E+02    -0.7028037E-02     0.6468110E-01     0.6297666E-01     0.6765451E-01     0.1314817E-07     0.1402094E-07     0.2804189E-07
     0.6720000E+02    -0.5335346E-03     0.6508066E-01     0.6939643E-01     0.6093779E-01     0.1192972E-07     0.1280249E-07     0.2560499E-07
     0.6730000E+02     0.5968250E-02     0.6487863E-01     0.7519977E-01     0.5528932E-01     0.1090503E-07     0.1177781E-07     0.2355562E-07
     0.6740000E+02     0.1243043E-01     0.6432013E-01     0.8048303E-01     0.5050518E-01     0.1003713E-07     0.1090991E-07     0.2181982E-07
     0.6750000E+02     0.1882544E-01     0.6355438E-01     0.8532397E-01     0.4641774E-01     0.9295603E-08     0.1016839E-07     0.2033677E-07
     0.6760000E+02     0.2513750E-01     0.6267309E-01     0.8978532E-01     0.4289393E-01     0.8656324E-08     0.9529107E-08     0.1905821E-07
     0.6770000E+02     0.3135813E-01     0.6173312E-01     0.9391803E-01     0.3982939E-01     0.8100355E-08     0.8973140E-08     0.1794628E-07
     0.6780000E+02     0.3748337E-01     0.6076992E-01     0.9776376E-01     0.3714228E-01     0.7612856E-08     0.8485641E-08     0.1697128E-07
     0.6790000E+02     0.4351209E-01     0.5980563E-01     0.1013569E+00     0.3476816E-01     0.7182135E-08     0.8054921E-08     0.1610984E-07
     0.6800000E+02     0.4944492E-01     0.5885397E-01     0.1047261E+00     0.3265591E-01     0.6798920E-08     0.7671706E-08     0.1534341E-07
     0.6810000E+02     0.5528358E-01     0.5792327E-01     0.1078954E+00     0.3076463E-01     0.6455794E-08     0.7328580E-08     0.1465716E-07
     0.6820000E+02     0.6103044E-01     0.5701843E-01     0.1108853E+00     0.2906135E-01     0.6146771E-08     0.7019557E-08     0.1403911E-07
     0.6830000E+02     0.6668822E-01     0.5614204E-01     0.1137131E+00     0.2751920E-01     0.5866980E-08     0.6739767E-08     0.1347953E-07
     0.6840000E+02     0.7225984E-01     0.5529528E-01     0.1163938E+00     0.2611614E-01     0.5612424E-08     0.6485210E-08     0.1297042E-07
     0.6850000E+02     0.7774827E-01     0.5447836E-01     0.1189403E+00     0.2483394E-01     0.5379793E-08     0.6252579E-08     0.1250516E-07
     0.6860000E+02     0.8315649E-01     0.5369089E-01     0.1213641E+00     0.2365740E-01     0.5166329E-08     0.6039116E-08     0.1207823E-07
     0.6870000E+02     0.8848741E-01     0.5293208E-01     0.1236749E+00     0.2257374E-01     0.4969717E-08     0.5842503E-08     0.1168501E-07
     0.6880000E+02     0.9374383E-01     0.5220093E-01     0.1258815E+00     0.2157216E-01     0.4787996E-08     0.5660782E-08     0.1132156E-07
     0.6890000E+02     0.9892848E-01     0.5149633E-01     0.1279918E+00     0.2064348E-01     0.4619500E-08     0.5492286E-08     0.1098457E-07
     0.6900000E+02     0.1040439E+00     0.5081706E-01     0.1300124E+00     0.1977983E-01     0.4462802E-08     0.5335589E-08     0.1067118E-07
     0.6910000E+02     0.1090927E+00     0.5016194E-01     0.1319497E+00     0.1897444E-01     0.4316675E-08     0.5189462E-08     0.1037892E-07
     0.6920000E+02     0.1140771E+00     0.4952975E-01     0.1338090E+00     0.1822146E-01     0.4180055E-08     0.5052842E-08     0.1010568E-07
     0.6930000E+02     0.1189994E+00     0.4891935E-01     0.1355955E+00     0.1751579E-01     0.4052019E-08     0.4924805E-08     0.9849610E-08
     0.6940000E+02     0.1238617E+00     0.4832961E-01     0.1373136E+00     0.1685297E-01     0.3931757E-08     0.4804544E-08     0.9609088E-08
     0.6950000E+02     0.1286659E+00     0.4775948E-01     0.1389674E+00     0.1622911E-01     0.3818563E-08     0.4691349E-08     0.9382699E-08
     0.6960000E+02     0.1334142E+00     0.4720793E-01     0.1405606E+00     0.1564075E-01     0.3711811E-08     0.4584597E-08     0.9169195E-08
     0.6970000E+02     0.1381081E+00     0.4667401E-01     0.1420967E+00     0.1508487E-01     0.3610949E-08     0.4483736E-08     0.8967471E-08
     0.6980000E+02     0.1427495E+00     0.4615682E-01     0.1435786E+00     0.1455874E-01     0.3515487E-08     0.4388274E-08     0.8776547E-08
     0.6990000E+02     0.1473400E+00     0.4565551E-01     0.1450093E+00     0.1405997E-01     0.3424988E-08     0.4297774E-08     0.8595549E-08
     0.7000000E+02     0.1518811E+00     0.4516928E-01     0.1463914E+00     0.1358640E-01     0.3339061E-08     0.4211848E-08     0.8423696E-08
     0.7010000E+02     0.1563743E+00     0.4469739E-01     0.1477274E+00     0.1313610E-01     0.3257357E-08     0.4130144E-08     0.8260287E-08
     0.7020000E+02     0.1608211E+00     0.4423913E-01     0.1490194E+00     0.1270735E-01     0.3179560E-08     0.4052347E-08     0.8104694E-08
     0.7030000E+02     0.1652226E+00     0.4379384E-01     0.1502695E+00     0.1229856E-01     0.3105387E-08     0.3978174E-08     0.7956348E-08
     0.7040000E+02     0.1695802E+00     0.4336090E-01     0.1514797E+00     0.1190833E-01     0.3034581E-08     0.3907368E-08     0.7814736E-08
     0.7050000E+02     0.1738952E+00     0.4293973E-01     0.1526517E+00     0.1153538E-01     0.2966910E-08     0.3839696E-08     0.7679392E-08
     0.7060000E+02     0.1781686E+00     0.4252979E-01     0.1537873E+00     0.1117854E-01     0.2902161E-08     0.3774947E-08     0.7549895E-08
     0.7070000E+02     0.1824015E+00     0.4213056E-01     0.1548880E+00     0.1083674E-01     0.2840142E-08     0.3712929E-08     0.7425858E-08
     0.7080000E+02     0.1865950E+00     0.4174156E-01     0.1559551E+00     0.1050903E-01     0.2780678E-08     0.3653465E-08     0.7306930E-08
     0.7090000E+02     0.1907501E+00     0.4136234E-01     0.1569902E+00     0.1019451E-01     0.2723608E-08     0.3596395E-08     0.7192790E-08
     0.7100000E+02     0.1948678E+00     0.4099247E-01     0.1579944E+00     0.9892370E-02     0.2668785E-08     0.3541571E-08     0.7083142E-08
     0.7110000E+02     0.1989489E+00     0.4063155E-01     0.1589691E+00     0.9601867E-02     0.2616072E-08     0.3488859E-08     0.6977717E-08
     0.7120000E+02     0.2029944E+00     0.4027920E-01     0.1599152E+00     0.9322313E-02     0.2565346E-08     0.3438133E-08     0.6876266E-08
     0.7130000E+02     0.2070050E+00     0.3993506E-01     0.1608339E+00     0.9053077E-02     0.2516492E-08     0.3389279E-08     0.6778558E-08
     0.7140000E+02     0.2109817E+00     0.3959880E-01     0.1617261E+00     0.8793575E-02     0.2469404E-08     0.3342191E-08     0.6684382E-08
     0.7150000E+02     0.2149250E+00     0.3927010E-01     0.1625929E+00     0.8543266E-02     0.2423985E-08     0.3296771E-08     0.6593543E-08
     0.7160000E+02     0.2188359E+00     0.3894866E-01     0.1634351E+00     0.8301651E-02     0.2380142E-08     0.3252929E-08     0.6505858E-08
     0.7170000E+02     0.2227150E+00     0.3863420E-01     0.1642535E+00     0.8068266E-02     0.2337793E-08     0.3210580E-08     0.6421160E-08
     0.7180000E+02     0.2265630E+00     0.3832644E-01     0.1650490E+00     0.7842681E-02     0.2296859E-08     0.3169646E-08     0.6339292E-08
     0.7190000E+02     0.2303805E+00     0.3802512E-01     0.1658223E+00     0.7624495E-02     0.2257268E-08     0.3130054E-08     0.6260109E-08
     0.7200000E+02     0.2341682E+00     0.3773002E-01     0.1665741E+00     0.7413334E-02     0.2218951E-08     0.3091738E-08     0.6183475E-08
     0.7210000E+02     0.2379267E+00     0.3744090E-01     0.1673052E+00     0.7208852E-02     0.2181846E-08     0.3054633E-08     0.6109265E-08
     0.7220000E+02     0.2416566E+00     0.3715754E-01     0.1680161E+00     0.7010722E-02     0.2145893E-08     0.3018680E-08     0.6037360E-08
     0.7230000E+02     0.2453584E+00     0.3687974E-01     0.1687075E+00     0.6818641E-02     0.2111039E-08     0.2983825E-08     0.5967650E-08
     0.7240000E+02     0.2490327E+00     0.3660729E-01     0.1693800E+00     0.6632325E-02     0.2077230E-08     0.2950016E-08     0.5900032E-08
     0.7250000E+02     0.2526800E+00     0.3634002E-01     0.1700342E+00     0.6451506E-02     0.2044418E-08     0.2917205E-08     0.5834409E-08
     0.7260000E+02     0.2563009E+00     0.3607774E-01     0.1706705E+00     0.6275936E-02     0.2012559E-08     0.2885346E-08     0.5770691E-08
     0.7270000E+02     0.2598958E+00     0.3582029E-01     0.1712895E+00     0.6105379E-02     0.1981609E-08     0.2854396E-08     0.5708792E-08
     0.7280000E+02     0.2634651E+00     0.3556750E-01     0.1718917E+00     0.5939615E-02     0.1951529E-08     0.2824316E-08     0.5648632E-08
     0.7290000E+02     0.2670094E+00     0.3531922E-01     0.1724776E+00     0.5778436E-02     0.1922281E-08     0.2795068E-08     0.5590136E-08
     0.7300000E+02     0.2705291E+00     0.3507531E-01     0.1730476E+00     0.5621647E-02     0.1893830E-08     0.2766616E-08     0.5533233E-08
     0.7310000E+02     0.2740246E+00     0.3483562E-01     0.1736021E+00     0.5469062E-02     0.1866141E-08     0.2738928E-08     0.5477856E-08
     0.7320000E+02     0.2774964E+00     0.3460002E-01     0.1741415E+00     0.5320508E-02     0.1839184E-08     0.2711971E-08     0.5423941E-08
     0.7330000E+02     0.2809447E+00     0.3436838E-01     0.1746663E+00     0.5175821E-02     0.1812928E-08     0.2685715E-08     0.5371430E-08
     0.7340000E+02     0.2843702E+00     0.3414058E-01     0.1751768E+00     0.5034846E-02     0.1787346E-08     0.2660133E-08     0.5320266E-08
     0.7350000E+02     0.2877730E+00     0.3391650E-01     0.1756734E+00     0.4897434E-02     0.1762411E-08     0.2635197E-08     0.5270395E-08
     0.7360000E+02     0.2911536E+00     0.3369604E-01     0.1761564E+00     0.4763448E-02     0.1738097E-08     0.2610883E-08     0.5221767E-08
     0.7370000E+02     0.2945123E+00     0.3347908E-01     0.1766262E+00     0.4632755E-02     0.1714380E-08     0.2587167E-08     0.5174334E-08
     0.7380000E+02     0.2978495E+00     0.3326551E-01     0.1770831E+00     0.4505231E-02     0.1691239E-08     0.2564025E-08     0.5128051E-08
     0.7390000E+02     0.3011655E+00     0.3305525E-01     0.1775273E+00     0.4380757E-02     0.1668651E-08     0.2541437E-08     0.5082874E-08
     0.7400000E+02     0.3044607E+00     0.3284820E-01     0.1779593E+00     0.4259219E-02     0.1646595E-08     0.2519382E-08     0.5038764E-08
     0.7410000E+02     0.3077353E+00     0.3264426E-01     0.1783793E+00     0.4140512E-02     0.1625054E-08     0.2497840E-08     0.4995681E-08
     0.7420000E+02     0.3109896E+00     0.3244335E-01     0.1787875E+00     0.4024533E-02     0.1604007E-08     0.2476794E-08     0.4953587E-08
     0.7430000E+02     0.3142240E+00     0.3224539E-01     0.1791843E+00     0.3911185E-02     0.1583438E-08     0.2456224E-08     0.4912449E-08
     0.7440000E+02     0.3174388E+00     0.3205029E-01     0.1795698E+00     0.3800377E-02     0.1563329E-08     0.2436116E-08     0.4872232E-08
     0.7450000E+02     0.3206342E+00     0.3185798E-01     0.1799444E+00     0.3692020E-02     0.1543666E-08     0.2416452E-08     0.4832905E-08
     0.7460000E+02     0.3238105E+00     0.3166838E-01     0.1803083E+00     0.3586031E-02     0.1524432E-08     0.2397218E-08     0.4794436E-08
     0.7470000E+02     0.3269679E+00     0.3148142E-01     0.1806617E+00     0.3482329E-02     0.1505613E-08     0.2378399E-08     0.4756798E-08
     0.7480000E+02     0.3301068E+00     0.3129704E-01     0.1810048E+00     0.3380838E-02     0.1487195E-08     0.2359981E-08     0.4719963E-08
     0.7490000E+02     0.3332274E+00     0.3111516E-01     0.1813379E+00     0.3281486E-02     0.1469165E-08     0.2341952E-08     0.4683904E-08
     0.7500000E+02     0.3363300E+00     0.3093572E-01     0.1816612E+00     0.3184203E-02     0.1451511E-08     0.2324297E-08     0.4648595E-08
     0.7510000E+02     0.3394147E+00     0.3075867E-01     0.1819748E+00     0.3088923E-02     0.1434220E-08     0.2307007E-08     0.4614013E-08
     0.7520000E+02     0.3424818E+00     0.3058393E-01     0.1822791E+00     0.2995581E-02     0.1417281E-08     0.2290067E-08     0.4580135E-08
     0.7530000E+02     0.3455315E+00     0.3041145E-01     0.1825740E+00     0.2904116E-02     0.1400682E-08     0.2273469E-08     0.4546938E-08
     0.7540000E+02     0.3485641E+00     0.3024119E-01     0.1828599E+00     0.2814472E-02     0.1384414E-08     0.2257201E-08     0.4514401E-08
     0.7550000E+02     0.3515798E+00     0.3007307E-01     0.1831370E+00     0.2726591E-02     0.1368466E-08     0.2241252E-08     0.4482504E-08
     0.7560000E+02     0.3545788E+00     0.2990706E-01     0.1834053E+00     0.2640419E-02     0.1352828E-08     0.2225614E-08     0.4451228E-08
     0.7570000E+02     0.3575613E+00     0.2974311E-01     0.1836651E+00     0.2555907E-02     0.1337490E-08     0.2210277E-08     0.4420554E-08
     0.7580000E+02     0.3605275E+00     0.2958115E-01     0.1839165E+00     0.2473003E-02     0.1322445E-08     0.2195232E-08     0.4390464E-08
     0.7590000E+02     0.3634776E+00     0.2942116E-01     0.1841598E+00     0.2391662E-02     0.1307684E-08     0.2180470E-08     0.4360941E-08
     0.7600000E+02     0.3664118E+00     0.2926307E-01     0.1843949E+00     0.2311837E-02     0.1293197E-08     0.2165984E-08     0.4331968E-08
     0.7610000E+02     0.3693303E+00     0.2910686E-01     0.1846222E+00     0.2233486E-02     0.1278978E-08     0.2151765E-08     0.4303530E-08
     0.7620000E+02     0.3722332E+00     0.2895247E-01     0.1848417E+00     0.2156565E-02     0.1265019E-08     0.2137805E-08     0.4275610E-08
     0.7630000E+02     0.3751208E+00     0.2879987E-01     0.1850535E+00     0.2081035E-02     0.1251311E-08     0.2124098E-08     0.4248196E-08
     0.7640000E+02     0.3779933E+00     0.2864901E-01     0.1852579E+00     0.2006856E-02     0.1237850E-08     0.2110636E-08     0.4221272E-08
     0.7650000E+02     0.3808507E+00     0.2849986E-01     0.1854550E+00     0.1933993E-02     0.1224626E-08     0.2097413E-08     0.4194826E-08
     0.7660000E+02     0.3836933E+00     0.2835238E-01     0.1856448E+00     0.1862408E-02     0.1211635E-08     0.2084422E-08     0.4168843E-08
     0.7670000E+02     0.3865212E+00     0.2820654E-01     0.1858275E+00     0.1792067E-02     0.1198869E-08     0.2071656E-08     0.4143312E-08
     0.7680000E+02     0.3893347E+00     0.2806229E-01     0.1860032E+00     0.1722936E-02     0.1186323E-08     0.2059110E-08     0.4118220E-08
     0.7690000E+02     0.3921337E+00     0.2791961E-01     0.1861721E+00     0.1654985E-02     0.1173991E-08     0.2046778E-08     0.4093556E-08
     0.7700000E+02     0.3949186E+00     0.2777847E-01     0.1863343E+00     0.1588181E-02     0.1161868E-08     0.2034654E-08     0.4069308E-08
     0.7710000E+02     0.3976895E+00     0.2763882E-01     0.1864898E+00     0.1522494E-02     0.1149947E-08     0.2022733E-08     0.4045466E-08
     0.7720000E+02     0.4004464E+00     0.2750065E-01     0.1866388E+00     0.1457897E-02     0.1138223E-08     0.2011010E-08     0.4022020E-08
     0.7730000E+02     0.4031897E+00     0.2736391E-01     0.1867814E+00     0.1394360E-02     0.1126692E-08     0.1999479E-08     0.3998958E-08
     0.7740000E+02     0.4059193E+00     0.2722859E-01     0.1869177E+00     0.1331858E-02     0.1115349E-08     0.1988136E-08     0.3976272E-08
     0.7750000E+02     0.4086354E+00     0.2709464E-01     0.1870478E+00     0.1270365E-02     0.1104189E-08     0.1976976E-08     0.3953951E-08
     0.7760000E+02     0.4113382E+00     0.2696206E-01     0.1871718E+00     0.1209854E-02     0.1093207E-08     0.1965994E-08     0.3931988E-08
     0.7770000E+02     0.4140279E+00     0.2683080E-01     0.1872898E+00     0.1150303E-02     0.1082400E-08     0.1955186E-08     0.3910372E-08
     0.7780000E+02     0.4167045E+00     0.2670084E-01     0.1874019E+00     0.1091688E-02     0.1071762E-08     0.1944548E-08     0.3889096E-08
     0.7790000E+02     0.4193681E+00     0.2657217E-01     0.1875082E+00     0.1033986E-02     0.1061289E-08     0.1934076E-08     0.3868152E-08
     0.7800000E+02     0.4220189E+00     0.2644474E-01     0.1876087E+00     0.9771745E-03     0.1050979E-08     0.1923766E-08     0.3847531E-08
     0.7810000E+02     0.4246571E+00     0.2631854E-01     0.1877036E+00     0.9212335E-03     0.1040826E-08     0.1913613E-08     0.3827226E-08
     0.7820000E+02     0.4272827E+00     0.2619355E-01     0.1877930E+00     0.8661422E-03     0.1030828E-08     0.1903614E-08     0.3807229E-08
     0.7830000E+02     0.4298958E+00     0.2606974E-01     0.1878769E+00     0.8118806E-03     0.1020980E-08     0.1893767E-08     0.3787533E-08
     0.7840000E+02     0.4324967E+00     0.2594709E-01     0.1879554E+00     0.7584296E-03     0.1011279E-08     0.1884066E-08     0.3768132E-08
     0.7850000E+02     0.4350853E+00     0.2582558E-01     0.1880286E+00     0.7057706E-03     0.1001722E-08     0.1874509E-08     0.3749018E-08
     0.7860000E+02     0.4376618E+00     0.2570519E-01     0.1880966E+00     0.6538856E-03     0.9923055E-09     0.1865092E-08     0.3730184E-08
     0.7870000E+02     0.4402264E+00     0.2558590E-01     0.1881594E+00     0.6027572E-03     0.9830262E-09     0.1855813E-08     0.3711626E-08
     0.7880000E+02     0.4427790E+00     0.2546768E-01     0.1882172E+00     0.5523683E-03     0.9738811E-09     0.1846668E-08     0.3693335E-08
     0.7890000E+02     0.4453199E+00     0.2535053E-01     0.1882699E+00     0.5027026E-03     0.9648672E-09     0.1837654E-08     0.3675308E-08
     0.7900000E+02     0.4478492E+00     0.2523441E-01     0.1883177E+00     0.4537442E-03     0.9559816E-09     0.1828768E-08     0.3657536E-08
     0.7910000E+02     0.4503668E+00     0.2511932E-01     0.1883607E+00     0.4054776E-03     0.9472216E-09     0.1820008E-08     0.3640016E-08
     0.7920000E+02     0.4528731E+00     0.2500523E-01     0.1883988E+00     0.3578878E-03     0.9385844E-09     0.1811371E-08     0.3622742E-08
     0.7930000E+02     0.4553679E+00     0.2489212E-01     0.1884323E+00     0.3109604E-03     0.9300674E-09     0.1802854E-08     0.3605708E-08
     0.7940000E+02     0.4578515E+00     0.2477999E-01     0.1884611E+00     0.2646812E-03     0.9216680E-09     0.1794455E-08     0.3588909E-08
     0.7950000E+02     0.4603240E+00     0.2466880E-01     0.1884852E+00     0.2190365E-03     0.9133837E-09     0.1786170E-08     0.3572341E-08
     0.7960000E+02     0.4627853E+00     0.2455856E-01     0.1885049E+00     0.1740130E-03     0.9052122E-09     0.1777999E-08     0.3555998E-08
     0.7970000E+02     0.4652357E+00     0.2444924E-01     0.1885201E+00     0.1295978E-03     0.8971511E-09     0.1769938E-08     0.3539875E-08
     0.7980000E+02     0.4676752E+00     0.2434082E-01     0.1885308E+00     0.8577820E-04     0.8891980E-09     0.1761985E-08     0.3523969E-08
     0.7990000E+02     0.4701039E+00     0.2423329E-01     0.1885372E+00     0.4254213E-04     0.8813508E-09     0.1754137E-08     0.3508275E-08
     0.8000000E+02     0.4725219E+00     0.2412663E-01     0.1885393E+00    -0.1223349E-06     0.8736074E-09     0.1746394E-08     0.3492788E-08
     0.8010000E+02     0.4749292E+00     0.2402084E-01     0.1885372E+00    -0.4222672E-04     0.8659656E-09     0.1738752E-08     0.3477504E-08
     0.8020000E+02     0.4773261E+00     0.2391590E-01     0.1885309E+00    -0.8378226E-04     0.8584234E-09     0.1731210E-08     0.3462420E-08
     0.8030000E+02     0.4797125E+00     0.2381179E-01     0.1885205E+00    -0.1247999E-03     0.8509787E-09     0.1723765E-08     0.3447531E-08
     0.8040000E+02     0.4820885E+00     0.2370850E-01     0.1885060E+00    -0.1652902E-03     0.8436298E-09     0.1716416E-08     0.3432833E-08
     0.8050000E+02     0.4844542E+00     0.2360601E-01     0.1884874E+00    -0.2052635E-03     0.8363747E-09     0.1709161E-08     0.3418323E-08
     0.8060000E+02     0.4868097E+00     0.2350432E-01     0.1884649E+00    -0.2447299E-03     0.8292116E-09     0.1701998E-08     0.3403996E-08
     0.8070000E+02     0.4891551E+00     0.2340341E-01     0.1884385E+00    -0.2836992E-03     0.8221387E-09     0.1694925E-08     0.3389851E-08
     0.8080000E+02     0.4914904E+00     0.2330328E-01     0.1884082E+00    -0.3221809E-03     0.8151543E-09     0.1687941E-08     0.3375882E-08
     0.8090000E+02     0.4938158E+00     0.2320390E-01     0.1883741E+00    -0.3601844E-03     0.8082566E-09     0.1681043E-08     0.3362086E-08
     0.8100000E+02     0.4961312E+00     0.2310526E-01     0.1883362E+00    -0.3977185E-03     0.8014441E-09     0.1674231E-08     0.3348462E-08
