#          t               x(t)              vx(t)             y(t)              vy(t)                T                U                E
     0.1000000E+00     0.9832898E+00    -0.3061529E-04     0.1749577E-02     0.1749575E-01     0.4593983E-09     0.9037139E-09     0.1807428E-08
     0.2000000E+00     0.9832852E+00    -0.6123049E-04     0.3499149E-02     0.1749567E-01     0.4593983E-09     0.9037139E-09     0.1807428E-08
     0.3000000E+00     0.9832776E+00    -0.9184548E-04     0.5248710E-02     0.1749553E-01     0.4593981E-09     0.9037138E-09     0.1807428E-08
     0.4000000E+00     0.9832668E+00    -0.1224602E-03     0.6998254E-02     0.1749534E-01     0.4593980E-09     0.9037137E-09     0.1807427E-08
     0.5000000E+00     0.9832531E+00    -0.1530745E-03     0.8747777E-02     0.1749510E-01     0.4593978E-09     0.9037135E-09     0.1807427E-08
     0.6000000E+00     0.9832362E+00    -0.1836883E-03     0.1049727E-01     0.1749480E-01     0.4593975E-09     0.9037133E-09     0.1807427E-08
     0.7000000E+00     0.9832163E+00    -0.2143014E-03     0.1224673E-01     0.1749445E-01     0.4593972E-09     0.9037131E-09     0.1807426E-08
     0.8000000E+00     0.9831934E+00    -0.2449139E-03     0.1399616E-01     0.1749404E-01     0.4593968E-09     0.9037128E-09     0.1807426E-08
     0.9000000E+00     0.9831674E+00    -0.2755256E-03     0.1574554E-01     0.1749357E-01     0.4593964E-09     0.9037124E-09     0.1807425E-08
     0.1000000E+01     0.9831383E+00    -0.3061364E-03     0.1749487E-01     0.1749306E-01     0.4593960E-09     0.9037120E-09     0.1807424E-08
     0.1100000E+01     0.9831061E+00    -0.3367462E-03     0.1924415E-01     0.1749248E-01     0.4593955E-09     0.9037116E-09     0.1807423E-08
     0.1200000E+01     0.9830709E+00    -0.3673549E-03     0.2099337E-01     0.1749186E-01     0.4593950E-09     0.9037111E-09     0.1807422E-08
     0.1300000E+01     0.9830327E+00    -0.3979624E-03     0.2274252E-01     0.1749118E-01     0.4593944E-09     0.9037105E-09     0.1807421E-08
     0.1400000E+01     0.9829913E+00    -0.4285685E-03     0.2449160E-01     0.1749044E-01     0.4593937E-09     0.9037099E-09     0.1807420E-08
     0.1500000E+01     0.9829469E+00    -0.4591733E-03     0.2624061E-01     0.1748965E-01     0.4593930E-09     0.9037093E-09     0.1807419E-08
     0.1600000E+01     0.9828995E+00    -0.4897766E-03     0.2798953E-01     0.1748881E-01     0.4593923E-09     0.9037086E-09     0.1807417E-08
     0.1700000E+01     0.9828490E+00    -0.5203783E-03     0.2973837E-01     0.1748791E-01     0.4593915E-09     0.9037079E-09     0.1807416E-08
     0.1800000E+01     0.9827954E+00    -0.5509783E-03     0.3148711E-01     0.1748696E-01     0.4593907E-09     0.9037071E-09     0.1807414E-08
     0.1900000E+01     0.9827388E+00    -0.5815764E-03     0.3323576E-01     0.1748595E-01     0.4593898E-09     0.9037063E-09     0.1807413E-08
     0.2000000E+01     0.9826791E+00    -0.6121727E-03     0.3498430E-01     0.1748489E-01     0.4593889E-09     0.9037054E-09     0.1807411E-08
     0.2100000E+01     0.9826164E+00    -0.6427670E-03     0.3673273E-01     0.1748377E-01     0.4593879E-09     0.9037045E-09     0.1807409E-08
     0.2200000E+01     0.9825505E+00    -0.6733591E-03     0.3848105E-01     0.1748260E-01     0.4593869E-09     0.9037035E-09     0.1807407E-08
     0.2300000E+01     0.9824817E+00    -0.7039491E-03     0.4022925E-01     0.1748137E-01     0.4593859E-09     0.9037025E-09     0.1807405E-08
     0.2400000E+01     0.9824098E+00    -0.7345368E-03     0.4197732E-01     0.1748009E-01     0.4593847E-09     0.9037014E-09     0.1807403E-08
     0.2500000E+01     0.9823348E+00    -0.7651220E-03     0.4372527E-01     0.1747876E-01     0.4593836E-09     0.9037003E-09     0.1807401E-08
     0.2600000E+01     0.9822567E+00    -0.7957048E-03     0.4547307E-01     0.1747737E-01     0.4593824E-09     0.9036991E-09     0.1807398E-08
     0.2700000E+01     0.9821756E+00    -0.8262849E-03     0.4722074E-01     0.1747593E-01     0.4593811E-09     0.9036979E-09     0.1807396E-08
     0.2800000E+01     0.9820915E+00    -0.8568624E-03     0.4896826E-01     0.1747443E-01     0.4593798E-09     0.9036967E-09     0.1807393E-08
     0.2900000E+01     0.9820043E+00    -0.8874370E-03     0.5071562E-01     0.1747288E-01     0.4593785E-09     0.9036954E-09     0.1807391E-08
     0.3000000E+01     0.9819140E+00    -0.9180088E-03     0.5246283E-01     0.1747127E-01     0.4593771E-09     0.9036940E-09     0.1807388E-08
     0.3100000E+01     0.9818207E+00    -0.9485775E-03     0.5420988E-01     0.1746961E-01     0.4593756E-09     0.9036926E-09     0.1807385E-08
     0.3200000E+01     0.9817243E+00    -0.9791432E-03     0.5595675E-01     0.1746790E-01     0.4593742E-09     0.9036912E-09     0.1807382E-08
     0.3300000E+01     0.9816248E+00    -0.1009706E-02     0.5770345E-01     0.1746613E-01     0.4593726E-09     0.9036897E-09     0.1807379E-08
     0.3400000E+01     0.9815223E+00    -0.1040265E-02     0.5944998E-01     0.1746431E-01     0.4593710E-09     0.9036882E-09     0.1807376E-08
     0.3500000E+01     0.9814168E+00    -0.1070821E-02     0.6119631E-01     0.1746243E-01     0.4593694E-09     0.9036866E-09     0.1807373E-08
     0.3600000E+01     0.9813082E+00    -0.1101373E-02     0.6294246E-01     0.1746050E-01     0.4593677E-09     0.9036850E-09     0.1807370E-08
     0.3700000E+01     0.9811965E+00    -0.1131921E-02     0.6468841E-01     0.1745851E-01     0.4593660E-09     0.9036833E-09     0.1807367E-08
     0.3800000E+01     0.9810818E+00    -0.1162466E-02     0.6643416E-01     0.1745647E-01     0.4593642E-09     0.9036816E-09     0.1807363E-08
     0.3900000E+01     0.9809640E+00    -0.1193007E-02     0.6817970E-01     0.1745437E-01     0.4593624E-09     0.9036798E-09     0.1807360E-08
     0.4000000E+01     0.9808432E+00    -0.1223545E-02     0.6992503E-01     0.1745222E-01     0.4593606E-09     0.9036780E-09     0.1807356E-08
     0.4100000E+01     0.9807193E+00    -0.1254078E-02     0.7167015E-01     0.1745002E-01     0.4593586E-09     0.9036761E-09     0.1807352E-08
     0.4200000E+01     0.9805924E+00    -0.1284607E-02     0.7341504E-01     0.1744776E-01     0.4593567E-09     0.9036742E-09     0.1807348E-08
     0.4300000E+01     0.9804624E+00    -0.1315132E-02     0.7515970E-01     0.1744545E-01     0.4593547E-09     0.9036722E-09     0.1807344E-08
     0.4400000E+01     0.9803293E+00    -0.1345653E-02     0.7690412E-01     0.1744308E-01     0.4593526E-09     0.9036702E-09     0.1807340E-08
     0.4500000E+01     0.9801933E+00    -0.1376169E-02     0.7864831E-01     0.1744066E-01     0.4593505E-09     0.9036682E-09     0.1807336E-08
     0.4600000E+01     0.9800541E+00    -0.1406681E-02     0.8039225E-01     0.1743818E-01     0.4593484E-09     0.9036661E-09     0.1807332E-08
     0.4700000E+01     0.9799119E+00    -0.1437188E-02     0.8213595E-01     0.1743565E-01     0.4593462E-09     0.9036639E-09     0.1807328E-08
     0.4800000E+01     0.9797667E+00    -0.1467690E-02     0.8387938E-01     0.1743307E-01     0.4593439E-09     0.9036617E-09     0.1807323E-08
     0.4900000E+01     0.9796184E+00    -0.1498188E-02     0.8562256E-01     0.1743043E-01     0.4593416E-09     0.9036595E-09     0.1807319E-08
     0.5000000E+01     0.9794670E+00    -0.1528681E-02     0.8736547E-01     0.1742774E-01     0.4593393E-09     0.9036572E-09     0.1807314E-08
     0.5100000E+01     0.9793126E+00    -0.1559168E-02     0.8910810E-01     0.1742499E-01     0.4593369E-09     0.9036549E-09     0.1807310E-08
     0.5200000E+01     0.9791552E+00    -0.1589651E-02     0.9085046E-01     0.1742219E-01     0.4593345E-09     0.9036525E-09     0.1807305E-08
     0.5300000E+01     0.9789947E+00    -0.1620128E-02     0.9259254E-01     0.1741934E-01     0.4593320E-09     0.9036500E-09     0.1807300E-08
     0.5400000E+01     0.9788312E+00    -0.1650601E-02     0.9433433E-01     0.1741643E-01     0.4593295E-09     0.9036476E-09     0.1807295E-08
     0.5500000E+01     0.9786646E+00    -0.1681067E-02     0.9607582E-01     0.1741346E-01     0.4593269E-09     0.9036450E-09     0.1807290E-08
     0.5600000E+01     0.9784950E+00    -0.1711529E-02     0.9781702E-01     0.1741045E-01     0.4593243E-09     0.9036425E-09     0.1807285E-08
     0.5700000E+01     0.9783223E+00    -0.1741984E-02     0.9955791E-01     0.1740737E-01     0.4593216E-09     0.9036399E-09     0.1807280E-08
     0.5800000E+01     0.9781466E+00    -0.1772434E-02     0.1012985E+00     0.1740425E-01     0.4593189E-09     0.9036372E-09     0.1807274E-08
     0.5900000E+01     0.9779678E+00    -0.1802878E-02     0.1030388E+00     0.1740107E-01     0.4593162E-09     0.9036345E-09     0.1807269E-08
     0.6000000E+01     0.9777860E+00    -0.1833317E-02     0.1047787E+00     0.1739783E-01     0.4593134E-09     0.9036317E-09     0.1807263E-08
     0.6100000E+01     0.9776011E+00    -0.1863749E-02     0.1065183E+00     0.1739455E-01     0.4593105E-09     0.9036289E-09     0.1807258E-08
     0.6200000E+01     0.9774132E+00    -0.1894175E-02     0.1082576E+00     0.1739120E-01     0.4593076E-09     0.9036260E-09     0.1807252E-08
     0.6300000E+01     0.9772223E+00    -0.1924595E-02     0.1099966E+00     0.1738781E-01     0.4593047E-09     0.9036231E-09     0.1807246E-08
     0.6400000E+01     0.9770283E+00    -0.1955009E-02     0.1117352E+00     0.1738436E-01     0.4593017E-09     0.9036202E-09     0.1807240E-08
     0.6500000E+01     0.9768313E+00    -0.1985416E-02     0.1134734E+00     0.1738085E-01     0.4592986E-09     0.9036172E-09     0.1807234E-08
     0.6600000E+01     0.9766312E+00    -0.2015817E-02     0.1152113E+00     0.1737729E-01     0.4592955E-09     0.9036142E-09     0.1807228E-08
     0.6700000E+01     0.9764281E+00    -0.2046211E-02     0.1169489E+00     0.1737368E-01     0.4592924E-09     0.9036111E-09     0.1807222E-08
     0.6800000E+01     0.9762220E+00    -0.2076599E-02     0.1186861E+00     0.1737001E-01     0.4592892E-09     0.9036079E-09     0.1807216E-08
     0.6900000E+01     0.9760128E+00    -0.2106980E-02     0.1204229E+00     0.1736629E-01     0.4592860E-09     0.9036048E-09     0.1807210E-08
     0.7000000E+01     0.9758006E+00    -0.2137353E-02     0.1221593E+00     0.1736252E-01     0.4592827E-09     0.9036015E-09     0.1807203E-08
     0.7100000E+01     0.9755853E+00    -0.2167720E-02     0.1238954E+00     0.1735869E-01     0.4592794E-09     0.9035982E-09     0.1807196E-08
     0.7200000E+01     0.9753671E+00    -0.2198080E-02     0.1256311E+00     0.1735480E-01     0.4592760E-09     0.9035949E-09     0.1807190E-08
     0.7300000E+01     0.9751457E+00    -0.2228433E-02     0.1273664E+00     0.1735087E-01     0.4592726E-09     0.9035916E-09     0.1807183E-08
     0.7400000E+01     0.9749214E+00    -0.2258778E-02     0.1291012E+00     0.1734688E-01     0.4592691E-09     0.9035881E-09     0.1807176E-08
     0.7500000E+01     0.9746940E+00    -0.2289116E-02     0.1308357E+00     0.1734283E-01     0.4592656E-09     0.9035847E-09     0.1807169E-08
     0.7600000E+01     0.9744635E+00    -0.2319447E-02     0.1325698E+00     0.1733873E-01     0.4592621E-09     0.9035812E-09     0.1807162E-08
     0.7700000E+01     0.9742301E+00    -0.2349770E-02     0.1343035E+00     0.1733458E-01     0.4592585E-09     0.9035776E-09     0.1807155E-08
     0.7800000E+01     0.9739936E+00    -0.2380085E-02     0.1360367E+00     0.1733037E-01     0.4592548E-09     0.9035740E-09     0.1807148E-08
     0.7900000E+01     0.9737541E+00    -0.2410392E-02     0.1377695E+00     0.1732611E-01     0.4592511E-09     0.9035704E-09     0.1807141E-08
     0.8000000E+01     0.9735115E+00    -0.2440692E-02     0.1395019E+00     0.1732180E-01     0.4592474E-09     0.9035667E-09     0.1807133E-08
     0.8100000E+01     0.9732659E+00    -0.2470983E-02     0.1412339E+00     0.1731743E-01     0.4592436E-09     0.9035629E-09     0.1807126E-08
     0.8200000E+01     0.9730173E+00    -0.2501267E-02     0.1429654E+00     0.1731301E-01     0.4592397E-09     0.9035591E-09     0.1807118E-08
     0.8300000E+01     0.9727657E+00    -0.2531542E-02     0.1446965E+00     0.1730853E-01     0.4592359E-09     0.9035553E-09     0.1807111E-08
     0.8400000E+01     0.9725110E+00    -0.2561809E-02     0.1464271E+00     0.1730400E-01     0.4592319E-09     0.9035514E-09     0.1807103E-08
     0.8500000E+01     0.9722533E+00    -0.2592068E-02     0.1481573E+00     0.1729942E-01     0.4592279E-09     0.9035475E-09     0.1807095E-08
     0.8600000E+01     0.9719926E+00    -0.2622318E-02     0.1498870E+00     0.1729478E-01     0.4592239E-09     0.9035435E-09     0.1807087E-08
     0.8700000E+01     0.9717289E+00    -0.2652560E-02     0.1516163E+00     0.1729009E-01     0.4592198E-09     0.9035395E-09     0.1807079E-08
     0.8800000E+01     0.9714621E+00    -0.2682793E-02     0.1533450E+00     0.1728535E-01     0.4592157E-09     0.9035354E-09     0.1807071E-08
     0.8900000E+01     0.9711923E+00    -0.2713017E-02     0.1550733E+00     0.1728055E-01     0.4592116E-09     0.9035313E-09     0.1807063E-08
     0.9000000E+01     0.9709195E+00    -0.2743233E-02     0.1568011E+00     0.1727570E-01     0.4592074E-09     0.9035271E-09     0.1807054E-08
     0.9100000E+01     0.9706436E+00    -0.2773439E-02     0.1585285E+00     0.1727079E-01     0.4592031E-09     0.9035229E-09     0.1807046E-08
     0.9200000E+01     0.9703648E+00    -0.2803636E-02     0.1602553E+00     0.1726583E-01     0.4591988E-09     0.9035186E-09     0.1807037E-08
     0.9300000E+01     0.9700829E+00    -0.2833825E-02     0.1619816E+00     0.1726082E-01     0.4591944E-09     0.9035143E-09     0.1807029E-08
     0.9400000E+01     0.9697980E+00    -0.2864004E-02     0.1637075E+00     0.1725575E-01     0.4591900E-09     0.9035100E-09     0.1807020E-08
     0.9500000E+01     0.9695101E+00    -0.2894173E-02     0.1654328E+00     0.1725063E-01     0.4591856E-09     0.9035056E-09     0.1807011E-08
     0.9600000E+01     0.9692192E+00    -0.2924333E-02     0.1671576E+00     0.1724546E-01     0.4591811E-09     0.9035011E-09     0.1807002E-08
     0.9700000E+01     0.9689253E+00    -0.2954484E-02     0.1688819E+00     0.1724023E-01     0.4591766E-09     0.9034966E-09     0.1806993E-08
     0.9800000E+01     0.9686283E+00    -0.2984625E-02     0.1706056E+00     0.1723495E-01     0.4591720E-09     0.9034921E-09     0.1806984E-08
     0.9900000E+01     0.9683283E+00    -0.3014756E-02     0.1723289E+00     0.1722962E-01     0.4591674E-09     0.9034875E-09     0.1806975E-08
     0.1000000E+02     0.9680253E+00    -0.3044878E-02     0.1740515E+00     0.1722423E-01     0.4591627E-09     0.9034829E-09     0.1806966E-08
     0.1010000E+02     0.9677194E+00    -0.3074989E-02     0.1757737E+00     0.1721879E-01     0.4591580E-09     0.9034782E-09     0.1806956E-08
     0.1020000E+02     0.9674104E+00    -0.3105090E-02     0.1774953E+00     0.1721329E-01     0.4591532E-09     0.9034735E-09     0.1806947E-08
     0.1030000E+02     0.9670983E+00    -0.3135182E-02     0.1792164E+00     0.1720774E-01     0.4591484E-09     0.9034687E-09     0.1806937E-08
     0.1040000E+02     0.9667833E+00    -0.3165263E-02     0.1809368E+00     0.1720214E-01     0.4591435E-09     0.9034639E-09     0.1806928E-08
     0.1050000E+02     0.9664653E+00    -0.3195333E-02     0.1826568E+00     0.1719648E-01     0.4591386E-09     0.9034590E-09     0.1806918E-08
     0.1060000E+02     0.9661442E+00    -0.3225393E-02     0.1843761E+00     0.1719078E-01     0.4591337E-09     0.9034541E-09     0.1806908E-08
     0.1070000E+02     0.9658202E+00    -0.3255443E-02     0.1860949E+00     0.1718501E-01     0.4591287E-09     0.9034492E-09     0.1806898E-08
     0.1080000E+02     0.9654932E+00    -0.3285482E-02     0.1878131E+00     0.1717920E-01     0.4591236E-09     0.9034442E-09     0.1806888E-08
     0.1090000E+02     0.9651631E+00    -0.3315511E-02     0.1895308E+00     0.1717333E-01     0.4591185E-09     0.9034391E-09     0.1806878E-08
     0.1100000E+02     0.9648301E+00    -0.3345528E-02     0.1912478E+00     0.1716741E-01     0.4591134E-09     0.9034340E-09     0.1806868E-08
     0.1110000E+02     0.9644940E+00    -0.3375535E-02     0.1929642E+00     0.1716143E-01     0.4591082E-09     0.9034289E-09     0.1806858E-08
     0.1120000E+02     0.9641550E+00    -0.3405530E-02     0.1946801E+00     0.1715540E-01     0.4591030E-09     0.9034237E-09     0.1806847E-08
     0.1130000E+02     0.9638129E+00    -0.3435515E-02     0.1963953E+00     0.1714932E-01     0.4590977E-09     0.9034185E-09     0.1806837E-08
     0.1140000E+02     0.9634678E+00    -0.3465488E-02     0.1981100E+00     0.1714319E-01     0.4590924E-09     0.9034132E-09     0.1806826E-08
     0.1150000E+02     0.9631198E+00    -0.3495450E-02     0.1998240E+00     0.1713700E-01     0.4590870E-09     0.9034079E-09     0.1806816E-08
     0.1160000E+02     0.9627688E+00    -0.3525400E-02     0.2015374E+00     0.1713076E-01     0.4590816E-09     0.9034025E-09     0.1806805E-08
     0.1170000E+02     0.9624147E+00    -0.3555339E-02     0.2032501E+00     0.1712446E-01     0.4590761E-09     0.9033971E-09     0.1806794E-08
     0.1180000E+02     0.9620577E+00    -0.3585267E-02     0.2049622E+00     0.1711811E-01     0.4590706E-09     0.9033916E-09     0.1806783E-08
     0.1190000E+02     0.9616977E+00    -0.3615183E-02     0.2066737E+00     0.1711171E-01     0.4590650E-09     0.9033861E-09     0.1806772E-08
     0.1200000E+02     0.9613347E+00    -0.3645087E-02     0.2083846E+00     0.1710526E-01     0.4590594E-09     0.9033806E-09     0.1806761E-08
     0.1210000E+02     0.9609687E+00    -0.3674979E-02     0.2100948E+00     0.1709875E-01     0.4590538E-09     0.9033750E-09     0.1806750E-08
     0.1220000E+02     0.9605997E+00    -0.3704859E-02     0.2118043E+00     0.1709219E-01     0.4590481E-09     0.9033693E-09     0.1806739E-08
     0.1230000E+02     0.9602277E+00    -0.3734727E-02     0.2135132E+00     0.1708558E-01     0.4590424E-09     0.9033636E-09     0.1806727E-08
     0.1240000E+02     0.9598527E+00    -0.3764582E-02     0.2152214E+00     0.1707891E-01     0.4590366E-09     0.9033579E-09     0.1806716E-08
     0.1250000E+02     0.9594748E+00    -0.3794426E-02     0.2169290E+00     0.1707219E-01     0.4590307E-09     0.9033521E-09     0.1806704E-08
     0.1260000E+02     0.9590938E+00    -0.3824257E-02     0.2186359E+00     0.1706542E-01     0.4590249E-09     0.9033463E-09     0.1806693E-08
     0.1270000E+02     0.9587099E+00    -0.3854075E-02     0.2203421E+00     0.1705859E-01     0.4590189E-09     0.9033404E-09     0.1806681E-08
     0.1280000E+02     0.9583230E+00    -0.3883882E-02     0.2220476E+00     0.1705172E-01     0.4590130E-09     0.9033345E-09     0.1806669E-08
     0.1290000E+02     0.9579331E+00    -0.3913675E-02     0.2237524E+00     0.1704478E-01     0.4590070E-09     0.9033285E-09     0.1806657E-08
     0.1300000E+02     0.9575403E+00    -0.3943456E-02     0.2254566E+00     0.1703780E-01     0.4590009E-09     0.9033225E-09     0.1806645E-08
     0.1310000E+02     0.9571444E+00    -0.3973223E-02     0.2271600E+00     0.1703076E-01     0.4589948E-09     0.9033164E-09     0.1806633E-08
     0.1320000E+02     0.9567456E+00    -0.4002978E-02     0.2288627E+00     0.1702367E-01     0.4589886E-09     0.9033103E-09     0.1806621E-08
     0.1330000E+02     0.9563439E+00    -0.4032720E-02     0.2305647E+00     0.1701653E-01     0.4589824E-09     0.9033041E-09     0.1806608E-08
     0.1340000E+02     0.9559391E+00    -0.4062448E-02     0.2322660E+00     0.1700934E-01     0.4589762E-09     0.9032979E-09     0.1806596E-08
     0.1350000E+02     0.9555314E+00    -0.4092164E-02     0.2339666E+00     0.1700209E-01     0.4589699E-09     0.9032917E-09     0.1806583E-08
     0.1360000E+02     0.9551207E+00    -0.4121866E-02     0.2356664E+00     0.1699479E-01     0.4589636E-09     0.9032854E-09     0.1806571E-08
     0.1370000E+02     0.9547070E+00    -0.4151554E-02     0.2373655E+00     0.1698744E-01     0.4589572E-09     0.9032791E-09     0.1806558E-08
     0.1380000E+02     0.9542904E+00    -0.4181229E-02     0.2390639E+00     0.1698003E-01     0.4589508E-09     0.9032727E-09     0.1806545E-08
     0.1390000E+02     0.9538707E+00    -0.4210891E-02     0.2407615E+00     0.1697257E-01     0.4589443E-09     0.9032663E-09     0.1806533E-08
     0.1400000E+02     0.9534482E+00    -0.4240538E-02     0.2424584E+00     0.1696506E-01     0.4589378E-09     0.9032598E-09     0.1806520E-08
     0.1410000E+02     0.9530226E+00    -0.4270172E-02     0.2441546E+00     0.1695750E-01     0.4589312E-09     0.9032533E-09     0.1806507E-08
     0.1420000E+02     0.9525941E+00    -0.4299792E-02     0.2458499E+00     0.1694988E-01     0.4589246E-09     0.9032467E-09     0.1806493E-08
     0.1430000E+02     0.9521627E+00    -0.4329398E-02     0.2475445E+00     0.1694221E-01     0.4589179E-09     0.9032401E-09     0.1806480E-08
     0.1440000E+02     0.9517283E+00    -0.4358989E-02     0.2492384E+00     0.1693449E-01     0.4589112E-09     0.9032334E-09     0.1806467E-08
     0.1450000E+02     0.9512909E+00    -0.4388567E-02     0.2509314E+00     0.1692672E-01     0.4589045E-09     0.9032267E-09     0.1806453E-08
     0.1460000E+02     0.9508505E+00    -0.4418130E-02     0.2526237E+00     0.1691889E-01     0.4588977E-09     0.9032200E-09     0.1806440E-08
     0.1470000E+02     0.9504073E+00    -0.4447679E-02     0.2543152E+00     0.1691101E-01     0.4588909E-09     0.9032132E-09     0.1806426E-08
     0.1480000E+02     0.9499610E+00    -0.4477213E-02     0.2560059E+00     0.1690308E-01     0.4588840E-09     0.9032064E-09     0.1806413E-08
     0.1490000E+02     0.9495118E+00    -0.4506733E-02     0.2576958E+00     0.1689510E-01     0.4588770E-09     0.9031995E-09     0.1806399E-08
     0.1500000E+02     0.9490597E+00    -0.4536238E-02     0.2593849E+00     0.1688706E-01     0.4588701E-09     0.9031925E-09     0.1806385E-08
     0.1510000E+02     0.9486046E+00    -0.4565728E-02     0.2610732E+00     0.1687897E-01     0.4588630E-09     0.9031856E-09     0.1806371E-08
     0.1520000E+02     0.9481465E+00    -0.4595204E-02     0.2627607E+00     0.1687083E-01     0.4588560E-09     0.9031785E-09     0.1806357E-08
     0.1530000E+02     0.9476855E+00    -0.4624664E-02     0.2644474E+00     0.1686264E-01     0.4588489E-09     0.9031715E-09     0.1806343E-08
     0.1540000E+02     0.9472216E+00    -0.4654109E-02     0.2661332E+00     0.1685440E-01     0.4588417E-09     0.9031644E-09     0.1806329E-08
     0.1550000E+02     0.9467547E+00    -0.4683540E-02     0.2678183E+00     0.1684610E-01     0.4588345E-09     0.9031572E-09     0.1806314E-08
     0.1560000E+02     0.9462849E+00    -0.4712954E-02     0.2695025E+00     0.1683775E-01     0.4588273E-09     0.9031500E-09     0.1806300E-08
     0.1570000E+02     0.9458121E+00    -0.4742354E-02     0.2711858E+00     0.1682935E-01     0.4588200E-09     0.9031428E-09     0.1806286E-08
     0.1580000E+02     0.9453364E+00    -0.4771738E-02     0.2728683E+00     0.1682090E-01     0.4588126E-09     0.9031355E-09     0.1806271E-08
     0.1590000E+02     0.9448578E+00    -0.4801107E-02     0.2745500E+00     0.1681239E-01     0.4588053E-09     0.9031281E-09     0.1806256E-08
     0.1600000E+02     0.9443762E+00    -0.4830460E-02     0.2762308E+00     0.1680383E-01     0.4587978E-09     0.9031208E-09     0.1806242E-08
     0.1610000E+02     0.9438917E+00    -0.4859797E-02     0.2779108E+00     0.1679522E-01     0.4587904E-09     0.9031133E-09     0.1806227E-08
     0.1620000E+02     0.9434042E+00    -0.4889118E-02     0.2795898E+00     0.1678656E-01     0.4587828E-09     0.9031059E-09     0.1806212E-08
     0.1630000E+02     0.9429139E+00    -0.4918423E-02     0.2812681E+00     0.1677785E-01     0.4587753E-09     0.9030983E-09     0.1806197E-08
     0.1640000E+02     0.9424205E+00    -0.4947713E-02     0.2829454E+00     0.1676909E-01     0.4587677E-09     0.9030908E-09     0.1806182E-08
     0.1650000E+02     0.9419243E+00    -0.4976986E-02     0.2846219E+00     0.1676027E-01     0.4587600E-09     0.9030832E-09     0.1806166E-08
     0.1660000E+02     0.9414251E+00    -0.5006243E-02     0.2862975E+00     0.1675140E-01     0.4587523E-09     0.9030755E-09     0.1806151E-08
     0.1670000E+02     0.9409231E+00    -0.5035484E-02     0.2879722E+00     0.1674248E-01     0.4587446E-09     0.9030678E-09     0.1806136E-08
     0.1680000E+02     0.9404181E+00    -0.5064708E-02     0.2896460E+00     0.1673351E-01     0.4587368E-09     0.9030601E-09     0.1806120E-08
     0.1690000E+02     0.9399101E+00    -0.5093916E-02     0.2913189E+00     0.1672448E-01     0.4587290E-09     0.9030523E-09     0.1806105E-08
     0.1700000E+02     0.9393993E+00    -0.5123107E-02     0.2929909E+00     0.1671541E-01     0.4587211E-09     0.9030445E-09     0.1806089E-08
     0.1710000E+02     0.9388855E+00    -0.5152282E-02     0.2946619E+00     0.1670628E-01     0.4587132E-09     0.9030366E-09     0.1806073E-08
     0.1720000E+02     0.9383688E+00    -0.5181440E-02     0.2963321E+00     0.1669710E-01     0.4587052E-09     0.9030287E-09     0.1806057E-08
     0.1730000E+02     0.9378492E+00    -0.5210581E-02     0.2980014E+00     0.1668787E-01     0.4586972E-09     0.9030207E-09     0.1806041E-08
     0.1740000E+02     0.9373267E+00    -0.5239705E-02     0.2996697E+00     0.1667859E-01     0.4586891E-09     0.9030127E-09     0.1806025E-08
     0.1750000E+02     0.9368013E+00    -0.5268812E-02     0.3013371E+00     0.1666925E-01     0.4586810E-09     0.9030046E-09     0.1806009E-08
     0.1760000E+02     0.9362729E+00    -0.5297901E-02     0.3030035E+00     0.1665987E-01     0.4586729E-09     0.9029965E-09     0.1805993E-08
     0.1770000E+02     0.9357417E+00    -0.5326974E-02     0.3046690E+00     0.1665043E-01     0.4586647E-09     0.9029884E-09     0.1805977E-08
     0.1780000E+02     0.9352075E+00    -0.5356029E-02     0.3063336E+00     0.1664094E-01     0.4586565E-09     0.9029802E-09     0.1805960E-08
     0.1790000E+02     0.9346705E+00    -0.5385067E-02     0.3079972E+00     0.1663140E-01     0.4586482E-09     0.9029719E-09     0.1805944E-08
     0.1800000E+02     0.9341305E+00    -0.5414087E-02     0.3096599E+00     0.1662181E-01     0.4586399E-09     0.9029637E-09     0.1805927E-08
     0.1810000E+02     0.9335877E+00    -0.5443090E-02     0.3113216E+00     0.1661217E-01     0.4586315E-09     0.9029553E-09     0.1805911E-08
     0.1820000E+02     0.9330419E+00    -0.5472075E-02     0.3129823E+00     0.1660247E-01     0.4586231E-09     0.9029470E-09     0.1805894E-08
     0.1830000E+02     0.9324933E+00    -0.5501042E-02     0.3146421E+00     0.1659273E-01     0.4586146E-09     0.9029385E-09     0.1805877E-08
     0.1840000E+02     0.9319417E+00    -0.5529991E-02     0.3163009E+00     0.1658293E-01     0.4586061E-09     0.9029301E-09     0.1805860E-08
     0.1850000E+02     0.9313873E+00    -0.5558922E-02     0.3179587E+00     0.1657308E-01     0.4585976E-09     0.9029216E-09     0.1805843E-08
     0.1860000E+02     0.9308299E+00    -0.5587835E-02     0.3196155E+00     0.1656319E-01     0.4585890E-09     0.9029130E-09     0.1805826E-08
     0.1870000E+02     0.9302697E+00    -0.5616730E-02     0.3212713E+00     0.1655324E-01     0.4585803E-09     0.9029044E-09     0.1805809E-08
     0.1880000E+02     0.9297066E+00    -0.5645607E-02     0.3229261E+00     0.1654323E-01     0.4585717E-09     0.9028958E-09     0.1805792E-08
