     0.6921177-309     0.0000000E+00
     0.6921177-309     0.0000000E+00
     0.6921177-309     0.0000000E+00
     0.6921177-309     0.0000000E+00
     0.6921177-309     0.0000000E+00
     0.6921177-309     0.0000000E+00
     0.6921177-309     0.0000000E+00
     0.6921177-309     0.0000000E+00
     0.6921177-309     0.0000000E+00
     0.6921177-309     0.0000000E+00
     0.6921177-309     0.0000000E+00
     0.6921177-309     0.0000000E+00
     0.6921177-309     0.0000000E+00
     0.6921177-309     0.0000000E+00
     0.6921177-309     0.0000000E+00
     0.6921177-309     0.0000000E+00
     0.6921177-309     0.0000000E+00
     0.6921177-309     0.0000000E+00
     0.1022547E+00     0.0000000E+00
     0.1022547E+00     0.0000000E+00
     0.1022547E+00     0.0000000E+00
     0.1022547E+00     0.0000000E+00
     0.1022547E+00     0.0000000E+00
     0.1022547E+00     0.0000000E+00
     0.1022547E+00     0.0000000E+00
     0.1022547E+00     0.0000000E+00
     0.1022547E+00     0.0000000E+00
     0.1022547E+00     0.1276117E+00
     0.1022547E+00     0.1276117E+00
     0.1022547E+00     0.1276117E+00
     0.1291228E+00     0.1276117E+00
     0.1291228E+00     0.1276117E+00
     0.1291228E+00     0.1276117E+00
     0.1291228E+00     0.1276117E+00
     0.1291228E+00     0.1276117E+00
     0.1291228E+00     0.1276117E+00
     0.1291228E+00     0.1276117E+00
     0.1291228E+00     0.1276117E+00
     0.1291228E+00     0.1276117E+00
     0.1291228E+00     0.1276117E+00
     0.1291228E+00     0.1276117E+00
     0.1291228E+00     0.1276117E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
     0.1291228E+00     0.1153071E+00
